title   title   title   title   title   title
-2.000000000000000042e-02	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.386223995470436676e-01
-1.733333333333333254e-02	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.537637158855950648e-01
-1.466666666666666466e-02	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.719131025087997922e-01
-1.199999999999999678e-02	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.886227391605876658e-01
-9.333333333333328902e-03	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.948196299494349137e-01
-6.666666666666661023e-03	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.772734209657598203e-01
-3.999999999999993144e-03	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.271004315258578710e-01
-1.333333333333325266e-03	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-4.643999272605392470e-02
1.333333333333342613e-03	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.643999272605448675e-02
4.000000000000010492e-03	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.271004315258582595e-01
6.666666666666678370e-03	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.772734209657599869e-01
9.333333333333346249e-03	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.948196299494351080e-01
1.200000000000001413e-02	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.886227391605876103e-01
1.466666666666667854e-02	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.719131025087997644e-01
1.733333333333334988e-02	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.537637158855949537e-01
2.000000000000002123e-02	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.386223995470435844e-01
2.266666666666668564e-02	-2.000000000000000042e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.272443439625522699e-01
-2.000000000000000042e-02	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.774196721756866046e-01
-1.733333333333333254e-02	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-2.142658878658333099e-01
-1.466666666666666466e-02	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-2.645385808028166141e-01
-1.199999999999999678e-02	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-3.190921577383680208e-01
-9.333333333333328902e-03	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-3.573737730007064406e-01
-6.666666666666661023e-03	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-3.458043939010945200e-01
-3.999999999999993144e-03	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-2.581198367438069519e-01
-1.333333333333325266e-03	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-9.626837259788578738e-02
1.333333333333342613e-03	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.626837259788698087e-02
4.000000000000010492e-03	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.581198367438078956e-01
6.666666666666678370e-03	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.458043939010946310e-01
9.333333333333346249e-03	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.573737730007064406e-01
1.200000000000001413e-02	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.190921577383675767e-01
1.466666666666667854e-02	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.645385808028162811e-01
1.733333333333334988e-02	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.142658878658329769e-01
2.000000000000002123e-02	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.774196721756864104e-01
2.266666666666668564e-02	-1.733333333333333254e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.524794050840590220e-01
-2.000000000000000042e-02	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-2.344269579665451964e-01
-1.733333333333333254e-02	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-3.126365045851469127e-01
-1.466666666666666466e-02	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-4.257433355088053872e-01
-1.199999999999999678e-02	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-5.616714909851701076e-01
-9.333333333333328902e-03	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-6.738786081852046195e-01
-6.666666666666661023e-03	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-6.854808379795052087e-01
-3.999999999999993144e-03	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-5.116484584253190304e-01
-1.333333333333325266e-03	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.961789310462754565e-01
1.333333333333342613e-03	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.961789310462780378e-01
4.000000000000010492e-03	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.116484584253203627e-01
6.666666666666678370e-03	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.854808379795059858e-01
9.333333333333346249e-03	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.738786081852038423e-01
1.200000000000001413e-02	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	5.616714909851692195e-01
1.466666666666667854e-02	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.257433355088046656e-01
1.733333333333334988e-02	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	3.126365045851463020e-01
2.000000000000002123e-02	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	2.344269579665447800e-01
2.266666666666668564e-02	-1.466666666666666466e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.858765992810765266e-01
-2.000000000000000042e-02	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-3.143712319343128780e-01
-1.733333333333333254e-02	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-4.609108945109760547e-01
-1.466666666666666466e-02	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-6.864873778707635266e-01
-1.199999999999999678e-02	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-9.718931527905519951e-01
-9.333333333333328902e-03	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.193846402992412958e+00
-6.666666666666661023e-03	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.378028743253224997e+00
-3.999999999999993144e-03	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-1.166793424533863144e+00
-1.333333333333325266e-03	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	-4.595976816987590863e-01
1.333333333333342613e-03	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	4.595976816987649705e-01
4.000000000000010492e-03	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.166793424533866030e+00
6.666666666666678370e-03	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.378028743253224109e+00
9.333333333333346249e-03	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	1.193846402992411848e+00
1.200000000000001413e-02	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	9.718931527905497747e-01
1.466666666666667854e-02	-1.199999999999999678e-02	-1.055599999999999941e-02	0.000000000000000000e+00	0.000000000000000000e+00	6.864873778707620833e-01
