           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
             2.47            2.964            -4.94     -0.050453775       0.00225667     -0.076728091     0.0089074401      0.043158051       -0.0367365
            2.964            2.964            -4.94     -0.052181378     0.0027024234     -0.066522792     0.0088192094      0.033818457     -0.035719287
            3.458            2.964            -4.94     -0.050697844     0.0031469178     -0.057225004     0.0087098777       0.02520819     -0.034443405
            3.952            2.964            -4.94     -0.048511699     0.0035920141     -0.048655685     0.0085889138      0.017240781     -0.033060942
            4.446            2.964            -4.94      -0.04526544     0.0040380182     -0.041185487     0.0084504001      0.010243319     -0.031517666
             4.94            2.964            -4.94     -0.041719664     0.0044867336     -0.036397107     0.0083506368     0.0057476475     -0.030426333
            5.434            2.964            -4.94     -0.038002461     0.0049370006     -0.033143617     0.0082730521     0.0026838318      -0.02959366
           -5.434            3.458            -4.94      0.034183912      -0.00488842     -0.033087526     0.0085939951      -0.00115548     -0.027870525
            -4.94            3.458            -4.94      0.037139546    -0.0044469796     -0.036135644     0.0086748591     0.0013839595     -0.028678572
           -4.446            3.458            -4.94      0.039879315     -0.004005664      -0.04058006     0.0087786028     0.0050831698     -0.029737856
           -3.952            3.458            -4.94       0.04224192    -0.0035645673     -0.047464136     0.0089223264      0.010808771     -0.031236116
           -3.458            3.458            -4.94      0.043608002    -0.0031233078     -0.055205397     0.0090468144      0.017226979     -0.032579746
           -2.964            3.458            -4.94      0.044313617    -0.0026819406     -0.063514777     0.0091585536      0.024104232     -0.033820894
            -2.47            3.458            -4.94      0.042313937    -0.0022387861     -0.072388679     0.0092473887      0.031405009     -0.034812991
           -1.976            3.458            -4.94      0.039434638    -0.0017950886      -0.08128567     0.0093297167      0.038713496     -0.035732377
           -1.482            3.458            -4.94      0.032194547    -0.0013489729     -0.089147411     0.0093865134       0.04512883     -0.036350548
           -0.988            3.458            -4.94      0.024059346   -0.00090141059     -0.096491456     0.0094370116      0.051113226     -0.036903307
           -0.494            3.458            -4.94      0.012720361   -0.00045017508      -0.10120341     0.0094637098       0.05493154     -0.037200589
    8.8817842e-16            3.458            -4.94   -7.9270103e-07    1.2216833e-07      -0.10284781     0.0094738379      0.056258634     -0.037300713
            0.494            3.458            -4.94     -0.012720507    0.00044997156      -0.10120337     0.0094649317      0.054934427     -0.037203748
            0.988            3.458            -4.94     -0.024059331    0.00090093154     -0.096491404     0.0094362125      0.051113717     -0.036902633
            1.482            3.458            -4.94      -0.03219457     0.0013487276      -0.08914759     0.0093858233      0.045128487     -0.036350053
            1.976            3.458            -4.94     -0.039434664     0.0017947892     -0.081285782     0.0093300268      0.038713358     -0.035732161
             2.47            3.458            -4.94     -0.042313997     0.0022383519     -0.072388798     0.0092477305      0.031404942     -0.034812804
            2.964            3.458            -4.94     -0.044313695     0.0026814025     -0.063514903     0.0091588534      0.024104219     -0.033820722
            3.458            3.458            -4.94     -0.043608021     0.0031228615     -0.055205576     0.0090470985      0.017226992     -0.032579623
            3.952            3.458            -4.94     -0.042241812     0.0035643063     -0.047464289     0.0089225406      0.010808785     -0.031235987
            4.446            3.458            -4.94     -0.039878983     0.0040057297     -0.040580049     0.0087786652     0.0050831502     -0.029737644
             4.94            3.458            -4.94     -0.037139315       0.00444709     -0.036135495     0.0086748144     0.0013838726     -0.028678335
            5.434            3.458            -4.94     -0.034183975     0.0048884135     -0.033087246     0.0085938713    -0.0011556549     -0.027870301
           -5.434            3.952            -4.94       0.03049011    -0.0048318724     -0.032581765     0.0089010708    -0.0048000892     -0.026069093
            -4.94            3.952            -4.94      0.032759845    -0.0044008205     -0.035391476     0.0089857355    -0.0027402127     -0.026851108
           -4.446            3.952            -4.94      0.034784529    -0.0039681457     -0.039449945     0.0090942858     0.0002358614     -0.027876444
           -3.952            3.952            -4.94      0.036381055    -0.0035326357     -0.045690294     0.0092445724       0.00481275     -0.029326923
           -3.458            3.952            -4.94      0.037060928    -0.0030960417     -0.052566301     0.0093740122     0.0098519595     -0.030628767
           -2.964            3.952            -4.94      0.037133276    -0.0026587292     -0.059863608     0.0094896378      0.015197584     -0.031832103
            -2.47            3.952            -4.94      0.034973912    -0.0022190257     -0.067436986     0.0095801596      0.020729503     -0.032796238
           -1.976            3.952            -4.94      0.032112088    -0.0017786698      -0.07497488     0.0096636303      0.026231229     -0.033690371
           -1.482            3.952            -4.94      0.025933772    -0.0013359745      -0.08143951     0.0097201057      0.030933021     -0.034293104
           -0.988            3.952            -4.94      0.019119505   -0.00089230784      -0.08744432     0.0097705806      0.035296965     -0.034832094
           -0.494            3.952            -4.94      0.010040492   -0.00044579868     -0.091214292     0.0097971754      0.038028106     -0.035124071
    8.8817842e-16            3.952            -4.94   -7.3686533e-07   -1.3871204e-07     -0.092522353     0.0098070297      0.038971502     -0.035221711
            0.494            3.952            -4.94      -0.01004074    0.00044573148     -0.091214791     0.0097989868      0.038032334     -0.035125148
            0.988            3.952            -4.94     -0.019119537    0.00089178735     -0.087444015     0.0097698998      0.035297658     -0.034831312
            1.482            3.952            -4.94     -0.025933793     0.0013355906     -0.081439689     0.0097196205      0.030932866     -0.034292448
            1.976            3.952            -4.94     -0.032112118     0.0017782971     -0.074974962     0.0096639246      0.026231151     -0.033690155
             2.47            3.952            -4.94     -0.034973871     0.0022185354     -0.067437023     0.0095804138       0.02072951     -0.032796096
            2.964            3.952            -4.94     -0.037133168     0.0026581832     -0.059863612     0.0094897971      0.015197664     -0.031831998
            3.458            3.952            -4.94     -0.037060823     0.0030958191     -0.052566331     0.0093741436     0.0098520285     -0.030628663
            3.952            3.952            -4.94     -0.036380887     0.0035327023     -0.045690294     0.0092446376     0.0048127784     -0.029326802
            4.446            3.952            -4.94     -0.034784205     0.0039684502     -0.039449833      0.009094228    0.00023580575     -0.027876284
             4.94            3.952            -4.94     -0.032759644     0.0044010384     -0.035391267     0.0089856042    -0.0027403766     -0.026850969
            5.434            3.952            -4.94     -0.030490199     0.0048318184     -0.032581478     0.0089008966    -0.0048003746     -0.026069012
           -5.434            4.446            -4.94      0.026984315    -0.0047633532     -0.031397667     0.0091874208    -0.0081508141     -0.024149999
            -4.94            4.446            -4.94      0.028682763    -0.0043451688     -0.033918902     0.0092764525    -0.0065029324     -0.024903819
           -4.446            4.446            -4.94      0.030129675    -0.0039232578     -0.037527848     0.0093907975    -0.0041393754     -0.025892263
           -3.952            4.446            -4.94      0.031137098    -0.0034948357      -0.04303728     0.0095493682   -0.00052536465     -0.027290652
           -3.458            4.446            -4.94      0.031332482    -0.0030641456     -0.048991881     0.0096857492     0.0033916505     -0.028546289
           -2.964            4.446            -4.94      0.030989667    -0.0026319521     -0.055241533     0.0098074237     0.0075094905     -0.029707314
            -2.47            4.446            -4.94      0.028840294    -0.0021967564     -0.061561134     0.0099014388      0.011679826     -0.030639136
           -1.976            4.446            -4.94      0.026136797     -0.001760756     -0.067809567     0.0099877072      0.015804524     -0.031503804
           -1.482            4.446            -4.94      0.020924607    -0.0013219968     -0.073032245      0.010044483      0.019253677     -0.032088328
           -0.988            4.446            -4.94      0.015255789   -0.00088293588     -0.077860929      0.010095745      0.022442902     -0.032610707
           -0.494            4.446            -4.94     0.0079672141   -0.00044159152      -0.08083836      0.010123151      0.024409728     -0.032895338
    8.8817842e-16            4.446            -4.94   -4.6605419e-07   -3.2967455e-07     -0.081866674      0.010132989      0.025085492     -0.032990322
            0.494            4.446            -4.94    -0.0079674013    0.00044185497     -0.080839075      0.010125456      0.024414588     -0.032893699
            0.988            4.446            -4.94     -0.015255467    0.00088256033      -0.07786084      0.010096025      0.022443673     -0.032610081
            1.482            4.446            -4.94      -0.02092446     0.0013216198     -0.073032431       0.01004491      0.019253727     -0.032087762
            1.976            4.446            -4.94     -0.026136842     0.0017605298     -0.067809664     0.0099878721      0.015804501     -0.031503703
             2.47            4.446            -4.94     -0.028840117     0.0021964584     -0.061561264     0.0099016177      0.011679879     -0.030639078
            2.964            4.446            -4.94       -0.0309893      0.002631648     -0.055241689     0.0098076146     0.0075095971     -0.029707253
            3.458            4.446            -4.94     -0.031332243     0.0030642727     -0.048992015     0.0096858377     0.0033916445     -0.028546181
            3.952            4.446            -4.94     -0.031136924     0.0034952213     -0.043037385     0.0095493393   -0.00052548258      -0.02729054
            4.446            4.446            -4.94     -0.030129468     0.0039236406     -0.037527919     0.0093906298    -0.0041396031     -0.025892215
             4.94            4.446            -4.94     -0.028682722     0.0043453202     -0.033918966     0.0092762001    -0.0065032714     -0.024903862
            5.434            4.446            -4.94     -0.026984556     0.0047631427     -0.031397738     0.0091871135    -0.0081512649      -0.02415015
           -5.434             4.94            -4.94      0.024666965    -0.0047129728     -0.029810145     0.0094487341     -0.010339588        -0.022814
            -4.94             4.94            -4.94      0.026007576    -0.0043043001     -0.032043669     0.0095432159    -0.0089537017     -0.023548067
           -4.446             4.94            -4.94      0.027096923    -0.0038903817     -0.035214838     0.0096648382     -0.006977642     -0.024510687
           -3.952             4.94            -4.94      0.027747262    -0.0034672976     -0.040024295     0.0098338844    -0.0039704074     -0.025872646
           -3.458             4.94            -4.94      0.027659461    -0.0030409873     -0.045132566     0.0099795703   -0.00075305207     -0.027095821
           -2.964             4.94            -4.94      0.027082441    -0.0026125382     -0.050438881      0.010109774     0.0026035667     -0.028227014
            -2.47             4.94            -4.94      0.024970908    -0.0021807076     -0.055680115      0.010209692     0.0059414664     -0.029135719
           -1.976             4.94            -4.94      0.022398211    -0.0017479694     -0.060830947      0.010301135     0.0092271473     -0.029979222
           -1.482             4.94            -4.94      0.017809967    -0.0013121103     -0.065037556      0.010360424      0.011923432     -0.030550642
           -0.988             4.94            -4.94      0.012870979   -0.00087640068     -0.068910882      0.010413883      0.014408262     -0.031060973
           -0.494             4.94            -4.94     0.0066920109   -0.00043871527     -0.071261562      0.010443331      0.015921341     -0.031339712
    8.8817842e-16             4.94            -4.94   -2.1632877e-07   -3.8082135e-07      -0.07206919      0.010452212      0.016438808     -0.031432979
            0.494             4.94            -4.94     -0.006691956    0.00043922028     -0.071262278      0.010444768      0.015926087     -0.031336185
            0.988             4.94            -4.94     -0.012870338    0.00087616721      -0.06891074      0.010414653      0.014408926     -0.031060848
            1.482             4.94            -4.94     -0.017809665     0.0013118472     -0.065037422       0.01036115      0.011923526     -0.030550381
            1.976             4.94            -4.94     -0.022398174     0.0017479379     -0.060831115       0.01030122     0.0092270542     -0.029979208
             2.47             4.94            -4.94     -0.024970636     0.0021806043     -0.055680327      0.010209779     0.0059414506     -0.029135687
            2.964             4.94            -4.94     -0.027081974      0.002612418     -0.050439108      0.010109901     0.0026036052     -0.028226938
            3.458             4.94            -4.94     -0.027659222     0.0030412658     -0.045132782     0.0099796429   -0.00075319572     -0.027095683
            3.952             4.94            -4.94      -0.02774718     0.0034677456     -0.040024482     0.0098338816    -0.0039706999     -0.025872529
            4.446             4.94            -4.94     -0.027096892     0.0038906524     -0.035214968     0.0096647283    -0.0069780331     -0.024510723
             4.94             4.94            -4.94     -0.026007697      0.004304314     -0.032043766     0.0095430398     -0.008954173     -0.023548229
            5.434             4.94            -4.94     -0.024667302     0.0047126845     -0.029810227     0.0094485153     -0.010340128     -0.022814279
           -5.434            5.434            -4.94      0.023029758     -0.004672973     -0.027991749      0.009695719     -0.011863381     -0.021811707
            -4.94            5.434            -4.94      0.024134688    -0.0042718919      -0.02993799     0.0097962702     -0.010653648     -0.022530848
           -4.446            5.434            -4.94        0.0249925    -0.0038643801     -0.032678105      0.009926023    -0.0089363055      -0.02347398
           -3.952            5.434            -4.94      0.025418539    -0.0034456325     -0.036805306      0.010106795    -0.0063320501     -0.024808472
           -3.458            5.434            -4.94      0.025162758    -0.0030228295     -0.041110206      0.010263138    -0.0035725399     -0.026007051
           -2.964            5.434            -4.94      0.024455089    -0.0025973385     -0.045532878       0.01040329   -0.00071012974      -0.02711555
            -2.47            5.434            -4.94      0.022397334    -0.0021682188     -0.049796131      0.010510487     0.0020981603     -0.028006401
           -1.976            5.434            -4.94      0.019939685    -0.0017381172     -0.053959183      0.010608472     0.0048527298     -0.028833495
           -1.482            5.434            -4.94      0.015779559    -0.0013045652      -0.05727898       0.01067154     0.0070821634     -0.029394729
           -0.988            5.434            -4.94      0.011332541   -0.00087148894     -0.060323298         0.010728     0.0091317659     -0.029895624
           -0.494            5.434            -4.94     0.0058735441   -0.00043660065     -0.062142115      0.010760193      0.010368831     -0.030169301
    8.8817842e-16            5.434            -4.94    2.1325832e-08   -3.5195171e-07     -0.062762856      0.010767579      0.010790575     -0.030261386
            0.494            5.434            -4.94    -0.0058731418    0.00043729632     -0.062142685      0.010759981      0.010373036     -0.030164357
            0.988            5.434            -4.94     -0.011331601    0.00087139593      -0.06032294      0.010728991     0.0091322185      -0.02989619
            1.482            5.434            -4.94     -0.015779106     0.0013044771     -0.057278354      0.010672212     0.0070822067     -0.029394908
            1.976            5.434            -4.94     -0.019939516      0.001738308      -0.05395944      0.010608501      0.004852491     -0.028833555
             2.47            5.434            -4.94     -0.022396985     0.0021683115     -0.049796425      0.010510479     0.0020980127     -0.028006367
            2.964            5.434            -4.94      -0.02445461      0.002597369     -0.045533143      0.010403301   -0.00071021321     -0.027115429
            3.458            5.434            -4.94     -0.025162591     0.0030231462     -0.041110486      0.010263211    -0.0035728579     -0.026006866
            3.952            5.434            -4.94       -0.0254186     0.0034459962     -0.036805548      0.010106886    -0.0063325353     -0.024808342
            4.446            5.434            -4.94     -0.024992669     0.0038644299     -0.032678228     0.0099260649     -0.008936855      -0.02347408
             4.94            5.434            -4.94     -0.024134971     0.0042717275     -0.029937996     0.0097962851     -0.010654225     -0.022531096
            5.434            5.434            -4.94     -0.023030158     0.0046726521     -0.027991639     0.0096957171     -0.011863966     -0.021812048
           -5.434           -5.434           -4.446      0.022944007    -0.0044441363      0.017478654    0.00046878462    -0.0015402165      -0.03394486
            -4.94           -5.434           -4.446      0.024164358    -0.0040628924      0.018829007    0.00048599552    0.00040600949     -0.034807198
           -4.446           -5.434           -4.446        0.0251488    -0.0036761712      0.020764075    0.00050989987     0.0031459057     -0.035936438
           -3.952           -5.434           -4.446      0.025721056    -0.0032798788       0.02372078    0.00054549926     0.0072725313      -0.03753202
           -3.458           -5.434           -4.446      0.025608413    -0.0028791993      0.026911471    0.00058084424      0.011585161     -0.038960453
           -2.964           -5.434           -4.446      0.025041837    -0.0024756123       0.03025724    0.00061602064      0.016021071     -0.040278111
            -2.47           -5.434           -4.446      0.023063013    -0.0020674181      0.033608079    0.00064676016      0.020329906     -0.041332472
           -1.976           -5.434           -4.446      0.020660754    -0.0016580325      0.036911856    0.00067597727      0.024546981     -0.042310096
           -1.482           -5.434           -4.446      0.016415458    -0.0012449409      0.039633363    0.00069707527       0.02794775     -0.042970899
           -0.988           -5.434           -4.446       0.01185132   -0.00083138177      0.042141415    0.00071611052      0.031074448     -0.043562118
           -0.494           -5.434           -4.446     0.0061584506   -0.00041625657      0.043669321    0.00072674861      0.032960743     -0.043880712
    8.8817842e-16           -5.434           -4.446   -4.6638888e-07   -7.4328364e-07      0.044195361     0.0007305867      0.033607356     -0.043986849
            0.494           -5.434           -4.446    -0.0061580525    0.00041632113      0.043672133    0.00072758947      0.032965273     -0.043881625
            0.988           -5.434           -4.446     -0.011850447    0.00083154958      0.042141922    0.00071573694      0.031074561     -0.043561894
            1.482           -5.434           -4.446     -0.016415104     0.0012448037      0.039633121    0.00069684384      0.027948035     -0.042970948
            1.976           -5.434           -4.446     -0.020660581     0.0016581307       0.03691189    0.00067591213      0.024546955     -0.042310201
             2.47           -5.434           -4.446     -0.023062831     0.0020674739      0.033608116    0.00064669765       0.02032987     -0.041332319
            2.964           -5.434           -4.446     -0.025041649     0.0024756268      0.030257268    0.00061594934      0.016021036     -0.040277746
            3.458           -5.434           -4.446      -0.02560831      0.002879296      0.026911533    0.00058077468      0.011585059       -0.0389602
            3.952           -5.434           -4.446     -0.025720954     0.0032799742      0.023720864    0.00054540532     0.0072723776     -0.037531864
            4.446           -5.434           -4.446     -0.025148569     0.0036761395      0.020764161    0.00050974207     0.0031457278     -0.035936367
             4.94           -5.434           -4.446     -0.024164332     0.0040628058      0.018829076     0.0004858092    0.00040566595     -0.034807071
            5.434           -5.434           -4.446     -0.022944378     0.0044440357      0.017478695    0.00046858998    -0.0015408067     -0.033944596
           -5.434            -4.94           -4.446      0.024643322     -0.004484517      0.017965868    0.00098314625   -1.2577744e-05     -0.034503877
            -4.94            -4.94           -4.446      0.026126781    -0.0040962691      0.019519806     0.0010081433      0.002131023     -0.035374805
           -4.446            -4.94           -4.446      0.027374065    -0.0037035116      0.021771805     0.0010419303     0.0051663583     -0.036515225
           -3.952            -4.94           -4.446       0.02820869    -0.0033028754      0.025243482     0.0010910756     0.0097597651     -0.038126521
           -3.458            -4.94           -4.446      0.028303836    -0.0028983874      0.029077889     0.0011374407      0.014622536     -0.039568927
           -2.964            -4.94           -4.446      0.027908875    -0.0024913461      0.033152703     0.0011819631      0.019663837     -0.040899403
            -2.47            -4.94           -4.446      0.025901645     -0.002080105      0.037358992     0.0012187689      0.024650341     -0.041963786
           -1.976            -4.94           -4.446      0.023402721    -0.0016677943      0.041538235     0.0012532412      0.029554144     -0.042950619
           -1.482            -4.94           -4.446       0.01869924    -0.0012523076      0.045083407     0.0012774052      0.033583086     -0.043617304
           -0.988            -4.94           -4.446      0.013599268   -0.00083630066      0.048367921     0.0012989297      0.037299454     -0.044213813
           -0.494            -4.94           -4.446     0.0070927083   -0.00041858575      0.050409578     0.0013120727      0.039569709     -0.044535197
    8.8817842e-16            -4.94           -4.446   -5.6508725e-07   -6.3651714e-07      0.051114809      0.001313676      0.040350951     -0.044641886
            0.494            -4.94           -4.446    -0.0070925988    0.00041863316      0.050411526     0.0013093569      0.039573692     -0.044536833
            0.988            -4.94           -4.446     -0.013598705    0.00083634834      0.048367929     0.0012987605      0.037299581     -0.044213522
            1.482            -4.94           -4.446     -0.018699031     0.0012520702      0.045083199     0.0012770018      0.033583503      -0.04361726
            1.976            -4.94           -4.446     -0.023402721     0.0016677896      0.041538373     0.0012532367      0.029554162     -0.042950828
             2.47            -4.94           -4.446     -0.025901593     0.0020800228      0.037359111     0.0012187341      0.024650335     -0.041963805
            2.964            -4.94           -4.446      -0.02790877     0.0024912094      0.033152781     0.0011818806      0.019663827     -0.040899232
            3.458            -4.94           -4.446     -0.028303785     0.0028984484      0.029077951      0.001137403      0.014622483      -0.03956876
            3.952            -4.94           -4.446     -0.028208608     0.0033030354      0.025243534     0.0010910499     0.0097596962     -0.038126361
            4.446            -4.94           -4.446     -0.027373824     0.0037036212      0.021771858     0.0010418671     0.0051663145     -0.036515098
             4.94            -4.94           -4.446      -0.02612667     0.0040962934      0.019519871     0.0010080336     0.0021308726     -0.035374634
            5.434            -4.94           -4.446     -0.024643499     0.0044844365      0.017965954    0.00098298513   -1.2909994e-05     -0.034503624
           -5.434           -4.446           -4.446      0.027058082    -0.0045355102      0.018204222     0.0014950278     0.0020980029     -0.035213735
            -4.94           -4.446           -4.446      0.028943699    -0.0041384343      0.019956686     0.0015269538     0.0045319763     -0.036095541
           -4.446           -4.446           -4.446      0.030599914    -0.0037380639       0.02252467     0.0015694266     0.0080062272     -0.037250165
           -3.952           -4.446           -4.446      0.031855311    -0.0033319364      0.026517561     0.0016303274      0.013298091     -0.038881458
           -3.458           -4.446           -4.446       0.03230264    -0.0029226453      0.031028675       0.00168607      0.019000566     -0.040341657
           -2.964           -4.446           -4.446      0.032214411    -0.0025112568      0.035883255     0.0017383938      0.024975184     -0.041688457
            -2.47           -4.446           -4.446      0.030219276    -0.0020963151      0.041044593     0.0017802614      0.031034611     -0.042765435
           -1.976           -4.446           -4.446      0.027628267    -0.0016804662      0.046210837     0.0018191136      0.037032738     -0.043763801
           -1.482           -4.446           -4.446      0.022256181    -0.0012618988      0.050721958     0.0018457727      0.042090245     -0.044437781
           -0.988           -4.446           -4.446      0.016355922   -0.00084273797      0.054923736     0.0018693566      0.046777144     -0.045040723
           -0.494           -4.446           -4.446     0.0085752495   -0.00042167492      0.057588905     0.0018839389      0.049692437     -0.045365337
    8.8817842e-16           -4.446           -4.446   -6.2573235e-07   -4.3630916e-07      0.058513463     0.0018843946      0.050700724     -0.045472912
            0.494           -4.446           -4.446    -0.0085753929     0.0004216533      0.057589587     0.0018791971      0.049695428      -0.04536742
            0.988           -4.446           -4.446     -0.016355656    0.00084270618      0.054923438     0.0018694139      0.046777148     -0.045040376
            1.482           -4.446           -4.446     -0.022256128     0.0012616563      0.050721876     0.0018453706      0.042090677     -0.044437576
            1.976           -4.446           -4.446     -0.027628426     0.0016803714      0.046210978     0.0018191445      0.037032798     -0.043764051
             2.47           -4.446           -4.446     -0.030219354     0.0020961009      0.041044697     0.0017802559      0.031034626     -0.042765576
            2.964           -4.446           -4.446     -0.032214403     0.0025109653      0.035883311     0.0017383372      0.024975182     -0.041688453
            3.458           -4.446           -4.446     -0.032302674     0.0029226097       0.03102871     0.0016860864      0.019000547     -0.040341586
            3.952           -4.446           -4.446     -0.031855293     0.0033320845      0.026517583      0.001630384      0.013298089     -0.038881332
            4.446           -4.446           -4.446      -0.03059971     0.0037382864      0.022524692     0.0015694739     0.0080062952     -0.037250008
             4.94           -4.446           -4.446     -0.028943542     0.0041385777      0.019956736     0.0015269634     0.0045320042     -0.036095355
            5.434           -4.446           -4.446     -0.027058102     0.0045354855      0.018204313     0.0014949836      0.002097928     -0.035213523
           -5.434           -3.952           -4.446      0.030725572    -0.0046050856      0.018006824     0.0020025673     0.0052293115     -0.036187712
            -4.94           -3.952           -4.446      0.033256829    -0.0041959891      0.019948959     0.0020399208     0.0081164949     -0.037084408
           -4.446           -3.952           -4.446      0.035577789    -0.0037852433      0.022831272     0.0020889838      0.012280889     -0.038258519
           -3.952           -3.952           -4.446      0.037531309    -0.0033716159      0.027356301     0.0021585058      0.018676871     -0.039917331
           -3.458           -3.952           -4.446      0.038583662    -0.0029557804      0.032601889     0.0022207494      0.025726071     -0.041402001
           -2.964           -3.952           -4.446      0.039038748     -0.002538481      0.038325045     0.0022781694      0.033208206      -0.04277125
            -2.47           -3.952           -4.446      0.037126627    -0.0021186948      0.044615835     0.0023233402      0.041032638     -0.043865334
           -1.976           -3.952           -4.446      0.034451552    -0.0016982337       0.05096437     0.0023650397      0.048838787     -0.044879302
           -1.482           -3.952           -4.446      0.028042417    -0.0012753854      0.056690581     0.0023931945      0.055625934     -0.045563053
           -0.988           -3.952           -4.446      0.020878818   -0.00085183402      0.062056161     0.0024180855      0.061950255     -0.046174437
           -0.494           -3.952           -4.446       0.01101783    -0.0004260948      0.065537035     0.0024322409      0.065967739     -0.046503052
    8.8817842e-16           -3.952           -4.446   -6.1972969e-07   -7.2485818e-08      0.066751212     0.0024334523      0.067364886     -0.046612091
            0.494           -3.952           -4.446     -0.011018164    0.00042591325      0.065535754     0.0024281535      0.065968953      -0.04650509
            0.988           -3.952           -4.446     -0.020878827    0.00085179403      0.062055919     0.0024184072      0.061949909     -0.046174049
            1.482           -3.952           -4.446     -0.028042533     0.0012753039       0.05669079     0.0023930974      0.055626184     -0.045562588
            1.976           -3.952           -4.446     -0.034451842     0.0016980707      0.050964337      0.002365062      0.048838899     -0.044879496
             2.47           -3.952           -4.446     -0.037126828     0.0021183591       0.04461576     0.0023233674      0.041032672     -0.043865521
            2.964           -3.952           -4.446     -0.039038867     0.0025380284      0.038324956     0.0022782045       0.03320818     -0.042771369
            3.458           -3.952           -4.446      -0.03858383     0.0029555415      0.032601852     0.0022208588      0.025726056     -0.041402042
            3.952           -3.952           -4.446     -0.037531424     0.0033716189      0.027356297     0.0021586688      0.018676907      -0.03991729
            4.446           -3.952           -4.446     -0.035577692     0.0037855301       0.02283127     0.0020891696      0.012281031     -0.038258385
             4.94           -3.952           -4.446     -0.033256702     0.0041962638      0.019948963     0.0020401243     0.0081166755     -0.037084263
            5.434           -3.952           -4.446     -0.030725513     0.0046051797      0.018006839     0.0020027854     0.0052294917     -0.036187593
           -5.434           -3.458           -4.446      0.034625769    -0.0046627615      0.017133199       0.00250128     0.0083639836     -0.036979955
            -4.94           -3.458           -4.446      0.037942894    -0.0042437678       0.01920405      0.002542983       0.01176833     -0.037888769
           -4.446           -3.458           -4.446      0.041099533    -0.0038244759       0.02232125     0.0025973013      0.016736805      -0.03907875
           -3.952           -3.458           -4.446      0.043975759     -0.003404662      0.027266666     0.0026736613      0.024438187     -0.040759996
           -3.458           -3.458           -4.446      0.045898534    -0.0029836239      0.033167642     0.0027410858      0.033146728     -0.042264372
           -2.964           -3.458           -4.446      0.047189388    -0.0025617741      0.039701939     0.0028025885      0.042522784     -0.043651525
            -2.47           -3.458           -4.446       0.04560874    -0.0021383993      0.047167875     0.0028505563      0.052689184     -0.044758681
           -1.976           -3.458           -4.446      0.043064274    -0.0017145108      0.054774355     0.0028946984      0.062925711     -0.045784399
           -1.482           -3.458           -4.446      0.035525598    -0.0012879518      0.061914299     0.0029239962      0.072171219     -0.046475224
           -0.988           -3.458           -4.446       0.02688965   -0.00086050853      0.068656661     0.0029499133      0.080849186     -0.047092635
           -0.494           -3.458           -4.446      0.014307837   -0.00043035095      0.073156632     0.0029635143      0.086516351     -0.047423694
    8.8817842e-16           -3.458           -4.446   -4.1864405e-07    2.4004112e-07      0.074740149     0.0029660803      0.088501669     -0.047533728
            0.494           -3.458           -4.446     -0.014308061    0.00043016922      0.073154263     0.0029612794      0.086515561     -0.047425084
            0.988           -3.458           -4.446      -0.02688973    0.00086064963      0.068656482     0.0029501615      0.080848932     -0.047092393
            1.482           -3.458           -4.446     -0.035525717     0.0012880593      0.061914641     0.0029239915      0.072171405     -0.046474695
            1.976           -3.458           -4.446      -0.04306449     0.0017143541       0.05477431     0.0028946574       0.06292592     -0.045784447
             2.47           -3.458           -4.446     -0.045608889     0.0021380936      0.047167838     0.0028505181      0.052689288     -0.044758804
            2.964           -3.458           -4.446     -0.047189485     0.0025613597      0.039701946      0.002802569      0.042522788      -0.04365167
            3.458           -3.458           -4.446     -0.045898728      0.002983259       0.03316772     0.0027411503       0.03314672     -0.042264484
            3.952           -3.458           -4.446     -0.043975938     0.0034044748      0.027266763      0.002673791      0.024438212      -0.04076004
            4.446           -3.458           -4.446     -0.041099526     0.0038246596      0.022321288     0.0025974682      0.016736925     -0.039078671
             4.94           -3.458           -4.446     -0.037942823     0.0042440109      0.019204035     0.0025431889      0.011768524     -0.037888672
            5.434           -3.458           -4.446     -0.034625694     0.0046628858      0.017133135     0.0025015261     0.0083642416     -0.036979899
           -5.434           -2.964           -4.446       0.03868084    -0.0047125169      0.015809525     0.0029941187      0.011500894     -0.037651256
            -4.94           -2.964           -4.446      0.042877156    -0.0042850403      0.017968528     0.0030394536      0.015464967     -0.038570337
           -4.446           -2.964           -4.446      0.046983235    -0.0038584196      0.021267742     0.0030981388      0.021313356     -0.039773785
           -3.952           -2.964           -4.446      0.050931644    -0.0034332941      0.026559174     0.0031801502      0.030454092     -0.041474078
           -3.458           -2.964           -4.446      0.053901467    -0.0030079461      0.033062905     0.0032518771      0.041030027     -0.042994995
           -2.964           -2.964           -4.446      0.056222722    -0.0025824506      0.040370114     0.0033167882      0.052557174     -0.044397026
            -2.47           -2.964           -4.446      0.055138905    -0.0021563231      0.049041599     0.0033672156      0.065449528     -0.045514558
           -1.976           -2.964           -4.446      0.052867919    -0.0017297963      0.057956379     0.0034135308      0.078530632     -0.046549466
           -1.482           -2.964           -4.446      0.044138148    -0.0012999059      0.066642262     0.0034437366      0.090719484     -0.047245566
           -0.988           -2.964           -4.446      0.033890747   -0.00086890254      0.074903153      0.003470493       0.10222776     -0.047867402
