           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
           5.5275           2.5795          -3.3165      0.064304218         1.054423        2.3762884       -2.9309759       -1.3042336       -1.1382833
           6.2645           2.5795          -3.3165      -0.02440384        1.0074418        1.8313653       -2.6207635       -1.1562591      -0.86604226
           7.0015           2.5795          -3.3165      -0.10252879       0.92578113        1.3594502       -2.3344567       -1.0801712      -0.61952043
           7.7385           2.5795          -3.3165      -0.14772853       0.83579773       0.95857674       -2.0719178       -1.0416586      -0.39796102
           8.4755           2.5795          -3.3165      -0.16126616       0.74734241       0.62445819       -1.8319081        -1.019966      -0.19876496
           9.2125           2.5795          -3.3165      -0.15021932        0.6654073       0.36611781       -1.6273242       -1.0016738     -0.030917786
           9.9495           2.5795          -3.3165      -0.12347309       0.59215844       0.24324198       -1.5223927      -0.98959994      0.054619383
          -9.9495           3.3165          -3.3165      0.012479212      -0.50098389       0.25628674       -1.5048603      -0.90416801      -0.25083408
          -9.2125           3.3165          -3.3165     0.0011785971      -0.55104232       0.38702309       -1.6125007      -0.90017956      -0.35152376
          -8.4755           3.3165          -3.3165     -0.039779559       -0.6011492       0.66654938       -1.8247921      -0.89126611      -0.54539949
          -7.7385           3.3165          -3.3165      -0.12157948       -0.6477623        1.0378718       -2.0789361      -0.89248401       -0.7665686
          -7.0015           3.3165          -3.3165      -0.25166461         -0.68583        1.4975522       -2.3644204      -0.92955261      -0.99774063
          -6.2645           3.3165          -3.3165      -0.42666042      -0.70862538        2.0566061       -2.6853199       -1.0355103       -1.2341959
          -5.5275           3.3165          -3.3165      -0.59977001      -0.70512313         2.726191       -3.0459967       -1.2647772       -1.4648743
          -4.7905           3.3165          -3.3165       -0.6415028      -0.67361647        3.4710457       -3.4337678       -1.6014541       -1.6748146
          -4.0535           3.3165          -3.3165      -0.51821667      -0.61666095        4.2142673       -3.8188126       -1.9116321       -1.8579128
          -3.3165           3.3165          -3.3165      -0.34145793      -0.53323692        4.8912992       -4.1736064       -2.1204822       -2.0099065
          -2.5795           3.3165          -3.3165      -0.19133273      -0.42783022        5.4619665        -4.477993       -2.2341988       -2.1275573
          -1.8425           3.3165          -3.3165     -0.096008927      -0.30796042        5.8953547       -4.7133913        -2.285913       -2.2095549
          -1.1055           3.3165          -3.3165     -0.043595999      -0.18095919        6.1935825       -4.8775144       -2.3073368       -2.2622092
          -0.3685           3.3165          -3.3165     -0.020388797     -0.050415844        6.3356152       -4.9562197       -2.3121643       -2.2863677
           0.3685           3.3165          -3.3165    -0.0057209516      0.081209064        6.3350916       -4.9556031       -2.3080554       -2.2870388
           1.1055           3.3165          -3.3165      0.016336797       0.21254423        6.1815677       -4.8698745       -2.2945783       -2.2622433
           1.8425           3.3165          -3.3165      0.063510254       0.34151101        5.8832407       -4.7049942       -2.2668462       -2.2104232
           2.5795           3.3165          -3.3165        0.1537905        0.4639037         5.443222       -4.4654598       -2.2094445       -2.1266141
           3.3165           3.3165          -3.3165       0.29508367       0.57320899        4.8728356       -4.1605473       -2.0962236       -2.0069346
           4.0535           3.3165          -3.3165       0.46386436        0.6599353        4.1946645       -3.8047397       -1.8906754       -1.8495622
           4.7905           3.3165          -3.3165       0.58275169        0.7189579        3.4532242       -3.4202101       -1.5905513       -1.6593201
           5.5275           3.3165          -3.3165       0.54329592       0.74876589         2.710917       -3.0335841       -1.2654461       -1.4414064
           6.2645           3.3165          -3.3165       0.37852091       0.74745297        2.0442581       -2.6743028       -1.0448135       -1.2045707
           7.0015           3.3165          -3.3165       0.21340935       0.71907288        1.4879097       -2.3547814      -0.94298643      -0.96460032
           7.7385           3.3165          -3.3165      0.092345506       0.67585921         1.030545       -2.0705459       -0.9068554      -0.73183751
           8.4755           3.3165          -3.3165      0.018106559       0.62482315       0.66113847       -1.8175113      -0.90435469      -0.51050472
           9.2125           3.3165          -3.3165     -0.016851647        0.5710513       0.38307396       -1.6061358      -0.91088766      -0.31732553
           9.9495           3.3165          -3.3165     -0.023584217       0.51801276       0.25302655       -1.4989564      -0.91330802      -0.21724319
          -9.9495           4.0535          -3.3165     -0.065440863      -0.43214917        0.2582863       -1.4709672      -0.83556014      -0.50677735
          -9.2125           4.0535          -3.3165     -0.098404959      -0.46589598       0.39419878       -1.5798225      -0.81581539      -0.62214071
          -8.4755           4.0535          -3.3165      -0.16654551      -0.49425673       0.68908012        -1.796705      -0.77609456      -0.84301162
          -7.7385           4.0535          -3.3165      -0.28102913      -0.51314402        1.0901664       -2.0611229      -0.74234158       -1.0917236
          -7.0015           4.0535          -3.3165      -0.44847438      -0.51783198        1.6009308       -2.3654861      -0.74470824       -1.3458438
          -6.2645           4.0535          -3.3165      -0.66289568      -0.50388807        2.2409961       -2.7173967      -0.81938893       -1.5968908
          -5.5275           4.0535          -3.3165      -0.86791366      -0.47000039        3.0357058       -3.1274037       -1.0265945       -1.8276209
          -4.7905           4.0535          -3.3165      -0.91324097      -0.43512312        3.9447098        -3.582227       -1.3496797        -2.025768
          -4.0535           4.0535          -3.3165      -0.75986695      -0.40673426        4.8548665       -4.0392532       -1.6397444       -2.2028878
          -3.3165           4.0535          -3.3165      -0.53736836      -0.36642545        5.6753712       -4.4600034        -1.816094       -2.3630004
          -2.5795           4.0535          -3.3165      -0.33851057      -0.30553341        6.3580141       -4.8193579        -1.890324       -2.4994979
          -1.8425           4.0535          -3.3165      -0.19717047      -0.22563995        6.8709497       -5.0960445       -1.9047078       -2.6031907
          -1.1055           4.0535          -3.3165      -0.10208797      -0.13399929        7.2215967       -5.2884183       -1.8972284       -2.6740184
          -0.3685           4.0535          -3.3165     -0.038895354     -0.035356879         7.387866        -5.380517       -1.8875026       -2.7077038
           0.3685           4.0535          -3.3165      0.015054245      0.065314606        7.3870268       -5.3797464       -1.8838068       -2.7082329
           1.1055           4.0535          -3.3165      0.077423878       0.16454236        7.2068334       -5.2793617       -1.8867186       -2.6729259
           1.8425           4.0535          -3.3165       0.16770624       0.25805113        6.8557386       -5.0860658       -1.8886015       -2.6026208
           2.5795           4.0535          -3.3165       0.30488652       0.34001574        6.3345609       -4.8044786       -1.8693922       -2.4967477
           3.3165           4.0535          -3.3165       0.49597305       0.40438193        5.6523056       -4.4446054       -1.7959042         -2.35797
           4.0535           4.0535          -3.3165       0.71155173       0.44754419        4.8304725       -4.0228252       -1.6222181       -2.1928141
           4.7905           4.0535          -3.3165        0.8613494       0.47757652         3.922945       -3.5667739       -1.3410445       -2.0090356
           5.5275           4.0535          -3.3165       0.81802404       0.51087755        3.0175347       -3.1136348       -1.0278909       -1.8035808
           6.2645           4.0535          -3.3165       0.62022543       0.54042983        2.2267158       -2.7055621      -0.82804888       -1.5672495
           7.0015           4.0535          -3.3165       0.41442186       0.54933828        1.5900441       -2.3553929      -0.75680786       -1.3130058
           7.7385           4.0535          -3.3165       0.25489673       0.53996587        1.0820577       -2.0525184       -0.7550717       -1.0574572
           8.4755           4.0535          -3.3165       0.14710718       0.51700568        0.6831823       -1.7893561      -0.78748727      -0.80864304
           9.2125           4.0535          -3.3165      0.084332667       0.48522821       0.38993633       -1.5734684      -0.82490587       -0.5884797
           9.9495           4.0535          -3.3165      0.055491649       0.44866273       0.25477964       -1.4651024      -0.84315616      -0.47372293
          -9.9495           4.7905          -3.3165      -0.12223715      -0.36988944       0.24756248       -1.4255933      -0.78009444      -0.74014586
          -9.2125           4.7905          -3.3165      -0.16596317        -0.391473       0.38462591       -1.5338601      -0.74470097      -0.86946297
          -8.4755           4.7905          -3.3165      -0.24385449      -0.40483558       0.68476593       -1.7509516      -0.67148501       -1.1171467
          -7.7385           4.7905          -3.3165      -0.36470544      -0.40630054        1.0990714       -2.0186584      -0.59188235       -1.3963453
          -7.0015           4.7905          -3.3165      -0.53221124      -0.39223218        1.6360569       -2.3315639      -0.53339189       -1.6824175
          -6.2645           4.7905          -3.3165      -0.73784316      -0.36034071        2.3217187       -2.6998446      -0.52635425       -1.9667583
          -5.5275           4.7905          -3.3165      -0.92627019      -0.31479216        3.1935923       -3.1391523      -0.62014341       -2.2327368
          -4.7905           4.7905          -3.3165      -0.96431315      -0.28080675        4.2105556       -3.6369395      -0.80148071       -2.4696558
          -4.0535           4.7905          -3.3165      -0.81884223      -0.26659021        5.2295513        -4.140234      -0.95092613       -2.6897674
          -3.3165           4.7905          -3.3165      -0.60292542      -0.24939573        6.1401596       -4.6023755       -1.0066259       -2.8958254
          -2.5795           4.7905          -3.3165        -0.400861      -0.21547088        6.8909588       -4.9955044      -0.98414135       -3.0774033
          -1.8425           4.7905          -3.3165      -0.24670646      -0.16280636        7.4514971       -5.2972975      -0.92653513        -3.219883
          -1.1055           4.7905          -3.3165      -0.13318126       -0.0973472        7.8332605       -5.5067587      -0.86961955       -3.3196259
          -0.3685           4.7905          -3.3165     -0.048626885      -0.02366475        8.0138655       -5.6069331      -0.83648092       -3.3676698
           0.3685           4.7905          -3.3165       0.02753452      0.052316315        8.0128145       -5.6060672      -0.83342183       -3.3679266
           1.1055           4.7905          -3.3165       0.11159432       0.12638843        7.8167725       -5.4968305      -0.86280298       -3.3166537
           1.8425           4.7905          -3.3165       0.22104058       0.19347809        7.4342766       -5.2863164      -0.91517746       -3.2169902
           2.5795           4.7905          -3.3165       0.37189412       0.24770398         6.864481       -4.9791479      -0.96976376       -3.0714664
           3.3165           4.7905          -3.3165        0.5678665       0.28439435        6.1141186       -4.5854907      -0.99303895       -2.8873603
           4.0535           4.7905          -3.3165       0.77838141       0.30373341        5.2020082       -4.1223211      -0.93956256       -2.6766181
           4.7905           4.7905          -3.3165        0.9212631       0.31900665        4.1862431       -3.6203661      -0.79706162       -2.4507601
           5.5275           4.7905          -3.3165       0.88483524       0.35162416         3.173676       -3.1246555      -0.62310821       -2.2077215
           6.2645           4.7905          -3.3165       0.70214188       0.39354724        2.3063405       -2.6876385      -0.53477055       -1.9371171
           7.0015           4.7905          -3.3165       0.50339442       0.42121869        1.6244923        -2.321327        -0.544164       -1.6501074
           7.7385           4.7905          -3.3165       0.34239799       0.43127456        1.0905592       -2.0100465      -0.60278404       -1.3628848
           8.4755           4.7905          -3.3165       0.22717559       0.42622897       0.67862707        -1.743674      -0.68092901       -1.0837042
           9.2125           4.7905          -3.3165        0.1538294       0.40979689        0.3802056       -1.5276138      -0.75192887       -0.8367551
           9.9495           4.7905          -3.3165        0.1137058       0.38565612       0.24393144       -1.4198436      -0.78591323      -0.70802701
          -9.9495           5.5275          -3.3165      -0.15857613      -0.31528261       0.22016543       -1.3673744      -0.74558502      -0.94221193
          -9.2125           5.5275          -3.3165      -0.20357226      -0.32877052       0.35272515       -1.4726335      -0.69663697       -1.0836211
          -8.4755           5.5275          -3.3165      -0.27678385      -0.33360577       0.64334625       -1.6837602      -0.59255165       -1.3551303
          -7.7385           5.5275          -3.3165      -0.38297656      -0.32720974         1.044786       -1.9441283      -0.46595114       -1.6632425
          -7.0015           5.5275          -3.3165      -0.52186072        -0.307549        1.5648041       -2.2482574      -0.33711761       -1.9832926
          -6.2645           5.5275          -3.3165      -0.68279541      -0.27430624        2.2276287       -2.6056406      -0.22496821       -2.3090248
          -5.5275           5.5275          -3.3165       -0.8190524      -0.23347451        3.0670922       -3.0304465      -0.15745269       -2.6291139
          -4.7905           5.5275          -3.3165      -0.84201312      -0.20399988        4.0421853        -3.509958      -0.12674819       -2.9338319
          -4.0535           5.5275          -3.3165      -0.73278868      -0.19125019        5.0200653        -3.994627     -0.071279436       -3.2242169
          -3.3165           5.5275          -3.3165      -0.56245232      -0.17940223        5.8965759       -4.4404426      0.036907889       -3.4945819
          -2.5795           5.5275          -3.3165      -0.39204574      -0.15667191        6.6211352       -4.8203506       0.18064702       -3.7318561
          -1.8425           5.5275          -3.3165      -0.25170359      -0.11931571        7.1629376       -5.1122952       0.32279357       -3.9185913
          -1.1055           5.5275          -3.3165      -0.14027055     -0.071060225        7.5322351       -5.3150778       0.43550485       -4.0499816
          -0.3685           5.5275          -3.3165     -0.050561592     -0.015403373         7.706995       -5.4120932       0.49448115       -4.1134191
           0.3685           5.5275          -3.3165      0.032630097      0.042411894        7.7060022       -5.4112759       0.49673954       -4.1132889
           1.1055           5.5275          -3.3165       0.12186418      0.098320477        7.5163093        -5.305512       0.43807909        -4.044816
           1.8425           5.5275          -3.3165       0.23028766       0.14780474         7.146338       -5.1017647       0.32882315       -3.9128804
           2.5795           5.5275          -3.3165       0.36815125       0.18622454         6.595613       -4.8046346       0.18743777       -3.7221284
           3.3165           5.5275          -3.3165       0.53430754       0.21083531        5.8714638       -4.4242401      0.043005489       -3.4822729
           4.0535           5.5275          -3.3165       0.70084965       0.22403178        4.9935417       -3.9774327     -0.067107119       -3.2075057
           4.7905           5.5275          -3.3165       0.80860519       0.23725778        4.0187426       -3.4939957       -0.1270887       -2.9124975
           5.5275           5.5275          -3.3165       0.78688914       0.26551527        3.0477407       -3.0164671      -0.16246445       -2.6031487
           6.2645           5.5275          -3.3165       0.65463287       0.30363593         2.212615        -2.593833      -0.23324318       -2.2795663
           7.0015           5.5275          -3.3165       0.49881864       0.33356282         1.553477       -2.2383533       -0.3465409        -1.951833
           7.7385           5.5275          -3.3165       0.36490026        0.3499608        1.0364202       -1.9358075      -0.47492254       -1.6309682
           8.4755           5.5275          -3.3165       0.26312003       0.35335645       0.63729262        -1.676735      -0.59989703       -1.3229973
           9.2125           5.5275          -3.3165       0.19362719       0.34586278       0.34835646       -1.4666102      -0.70180839       -1.0522434
           9.9495           5.5275          -3.3165       0.15160951       0.33006525       0.21656996       -1.3618342      -0.74941367       -0.9114331
          -9.9495           6.2645          -3.3165      -0.17760007      -0.26845491       0.17540848       -1.2961916      -0.73947895       -1.1037135
          -9.2125           6.2645          -3.3165      -0.21765578      -0.27720949       0.29776505       -1.3959949      -0.68148869       -1.2540739
          -8.4755           6.2645          -3.3165      -0.27812123      -0.27828586       0.56422293        -1.595026      -0.55599755       -1.5431408
          -7.7385           6.2645          -3.3165       -0.3603597      -0.27027816       0.92768872       -1.8377906      -0.39499539       -1.8725626
          -7.0015           6.2645          -3.3165      -0.46148309      -0.25242972        1.3905294       -2.1169195      -0.21244738       -2.2178819
          -6.2645           6.2645          -3.3165      -0.57122815      -0.22538875        1.9688885       -2.4386895     -0.018177532       -2.5748425
          -5.5275           6.2645          -3.3165      -0.65589654      -0.19417007        2.6819704        -2.811173       0.17507827       -2.9360385
          -4.7905           6.2645          -3.3165      -0.66559744      -0.16976626        3.4922044       -3.2216146       0.36748698       -3.2912436
          -4.0535           6.2645          -3.3165      -0.59161717      -0.15494242        4.3046212       -3.6337819       0.57715422       -3.6320164
          -3.3165           6.2645          -3.3165      -0.47161663      -0.14127904        5.0411716       -4.0144439       0.80632353       -3.9466221
          -2.5795           6.2645          -3.3165      -0.34304297      -0.12122704        5.6574388       -4.3407488        1.0364078        -4.220603
          -1.8425           6.2645          -3.3165      -0.22851163     -0.091359489        6.1223292       -4.5927224        1.2361982       -4.4357281
          -1.1055           6.2645          -3.3165      -0.13086329     -0.053543486        6.4407973       -4.7682214        1.3857071       -4.5872149
          -0.3685           6.2645          -3.3165     -0.047085822     -0.010048859          6.59198       -4.8523426        1.4613234       -4.6603575
           0.3685           6.2645          -3.3165      0.032384641        0.0351215         6.591229       -4.8516784        1.4629399        -4.659936
           1.1055           6.2645          -3.3165       0.11578614      0.078764103        6.4274235       -4.7600904        1.3851244       -4.5804958
           1.8425           6.2645          -3.3165       0.21136618       0.11741216        6.1085572       -4.5838161        1.2381638       -4.4280243
           2.5795           6.2645          -3.3165        0.3240805       0.14793926        5.6362567        -4.327466        1.0375082       -4.2081861
           3.3165           6.2645          -3.3165       0.45000684       0.16911264        5.0202842       -4.0007062       0.80695492       -3.9316308
           4.0535           6.2645          -3.3165       0.56758815       0.18344712        4.2825446       -3.6191318       0.57617563       -3.6129465
           4.7905           6.2645          -3.3165       0.64082134       0.19830205        3.4723823       -3.2078099       0.36386749       -3.2684867
           5.5275           6.2645          -3.3165       0.63204318       0.22168945        2.6652317       -2.7988083       0.16897988       -2.9098454
           6.2645           6.2645          -3.3165       0.55007863       0.25086898        1.9555902       -2.4280305     -0.025809914       -2.5460901
           7.0015           6.2645          -3.3165        0.4438976       0.27539632        1.3802998       -2.1078274      -0.22023304       -2.1876874
           7.7385           6.2645          -3.3165       0.34638351        0.2906785       0.92000699       -1.8300524      -0.40185362       -1.8418497
           8.4755           6.2645          -3.3165        0.2674796       0.29623261       0.55859113       -1.5884366      -0.56111145       -1.5126883
           9.2125           6.2645          -3.3165       0.20991227       0.29290062       0.29365966       -1.3903165      -0.68450612       -1.2243949
           9.9495           6.2645          -3.3165       0.17225273       0.28212774       0.17201173       -1.2909595      -0.74123955       -1.0746194
          -9.9495           7.0015          -3.3165      -0.18503727       -0.2281708       0.11730029       -1.2143215      -0.76316178       -1.2211511
          -9.2125           7.0015          -3.3165      -0.21778621      -0.23424782        0.2256071       -1.3069545      -0.70154291       -1.3768824
          -8.4755           7.0015          -3.3165      -0.26397195      -0.23403409        0.4588396        -1.489942      -0.56694609       -1.6759877
          -7.7385           7.0015          -3.3165      -0.32304913      -0.22691377       0.77095366       -1.7093793      -0.39011189       -2.0167005
          -7.0015           7.0015          -3.3165      -0.39146981      -0.21277836        1.1590989       -1.9560533      -0.18140256       -2.3743038
          -6.2645           7.0015          -3.3165      -0.46104783      -0.19244441        1.6318622       -2.2331388       0.05401868       -2.7453046
          -5.5275           7.0015          -3.3165      -0.50974315      -0.16926105        2.1971798       -2.5437162       0.30997798       -3.1236122
          -4.7905           7.0015          -3.3165      -0.51082522      -0.14905889        2.8248739       -2.8766327       0.58051538       -3.4982014
          -4.0535           7.0015          -3.3165      -0.46047163      -0.13330415        3.4524558        -3.207423       0.86236501       -3.8568532
          -3.3165           7.0015          -3.3165      -0.37793198      -0.11785742        4.0267854       -3.5130866        1.1452736       -4.1857677
          -2.5795           7.0015          -3.3165      -0.28454152     -0.098479792        4.5132966       -3.7762976        1.4103926       -4.4706888
          -1.8425           7.0015          -3.3165      -0.19536015     -0.072789758        4.8842492       -3.9805415        1.6309665        -4.693933
          -1.1055           7.0015          -3.3165      -0.11442208     -0.041718841        5.1401372       -4.1232853        1.7924436       -4.8511138
          -0.3685           7.0015          -3.3165     -0.041158549    -0.0066360114        5.2621636       -4.1918693        1.8729894       -4.9269872
           0.3685           7.0015          -3.3165      0.029585712      0.029646985        5.2616811       -4.1913738        1.8741871       -4.9263897
           1.1055           7.0015          -3.3165       0.10253594      0.064801738        5.1297483       -4.1168165        1.7902036       -4.8436832
           1.8425           7.0015          -3.3165       0.18215136      0.096389361        4.8737183       -3.9735112        1.6306982       -4.6852684
           2.5795           7.0015          -3.3165       0.27005467       0.12242451        4.4970808       -3.7657812        1.4084796       -4.4570651
           3.3165           7.0015          -3.3165       0.36189124        0.1423776        4.0107269       -3.5021501        1.1431434       -4.1696749
           4.0535           7.0015          -3.3165       0.44295752        0.1580494        3.4354134        -3.195641       0.85898608       -3.8370049
           4.7905           7.0015          -3.3165       0.49299479       0.17357869        2.8092685       -2.8653188       0.57575649       -3.4753509
           5.5275           7.0015          -3.3165       0.49260357       0.19288585        2.1836751       -2.5333033       0.30407315       -3.0980725
           6.2645           7.0015          -3.3165       0.44571978       0.21451539        1.6208292       -2.2239139      0.047679581       -2.7178402
           7.0015           7.0015          -3.3165        0.3785851       0.23292038        1.1503966       -1.9480021      -0.18725485        -2.345789
           7.7385           7.0015          -3.3165       0.31272823       0.24503314       0.76427388       -1.7023983      -0.39474857       -1.9878796
           8.4755           7.0015          -3.3165        0.2561042       0.25015795       0.45385206       -1.4839131      -0.56980407       -1.6475112
           9.2125           7.0015          -3.3165       0.21212223       0.24847642        0.2219207       -1.3017099      -0.70241511       -1.3491852
           9.9495           7.0015          -3.3165       0.18124875       0.24064934       0.11422946       -1.2094698      -0.76287204       -1.1940267
          -9.9495           7.7385          -3.3165      -0.18584926      -0.19276626      0.052609023       -1.1255282      -0.81176835       -1.2978681
          -9.2125           7.7385          -3.3165      -0.21116778      -0.19723861       0.14550044       -1.2102766      -0.75111187       -1.4558808
          -8.4755           7.7385          -3.3165      -0.24453333       -0.1967313       0.34304762       -1.3759109      -0.61778575       -1.7586099
          -7.7385           7.7385          -3.3165       -0.2845923      -0.19108185        0.6020143       -1.5709052      -0.44050804       -2.1022501
          -7.0015           7.7385          -3.3165      -0.32810399      -0.18044634       0.91624475        -1.784951      -0.22766817       -2.4616675
          -6.2645           7.7385          -3.3165      -0.36917225      -0.16551465        1.2891806       -2.0190489      0.017636001       -2.8334568
          -5.5275           7.7385          -3.3165      -0.39428887       -0.1482466        1.7222112       -2.2732108       0.29167065       -3.2116709
          -4.7905           7.7385          -3.3165      -0.38993442       -0.1315023         2.192688       -2.5383365       0.58501577       -3.5849972
          -4.0535           7.7385          -3.3165      -0.35466251      -0.11608654        2.6609008        -2.798373       0.88510823       -3.9404488
          -3.3165           7.7385          -3.3165      -0.29772335      -0.10018093        3.0921595       -3.0379994        1.1769112       -4.2644391
          -2.5795           7.7385          -3.3165      -0.23048574     -0.081673719        3.4613128       -3.2447646         1.442697       -4.5438375
          -1.8425           7.7385          -3.3165       -0.1622014     -0.059142515        3.7456794       -3.4057822        1.6595796       -4.7622938
          -1.1055           7.7385          -3.3165      -0.09673059     -0.033088394         3.943258        -3.518646        1.8166952       -4.9160171
          -0.3685           7.7385          -3.3165     -0.034714662    -0.0043302057        4.0379539        -3.572994        1.8945376       -4.9901876
           0.3685           7.7385          -3.3165      0.026049502      0.025241891        4.0376773       -3.5726492        1.8954661       -4.9895043
           1.1055           7.7385          -3.3165      0.087816119      0.054015398        3.9355288       -3.5136502        1.8138257       -4.9084587
           1.8425           7.7385          -3.3165       0.15250018      0.080350101        3.7379727       -3.4003947        1.6583221       -4.7533922
           2.5795           7.7385          -3.3165       0.21992201       0.10300013        3.4494073       -3.2366621        1.4395809       -4.5300283
           3.3165           7.7385          -3.3165       0.28631759       0.12172156        3.0802994       -3.0295179         1.173811       -4.2483182
           4.0535           7.7385          -3.3165       0.34240916       0.13756393        2.6482267       -2.7891126       0.88111985       -3.9208872
           4.7905           7.7385          -3.3165       0.37760508       0.15261561        2.1808517       -2.5292525       0.58045661       -3.5629129
           5.5275           7.7385          -3.3165       0.38247901       0.16856077        1.7117182       -2.2646334       0.28680515       -3.1874137
           6.2645           7.7385          -3.3165        0.3585695       0.18460792          1.28037       -2.0112391      0.013003923       -2.8077054
           7.0015           7.7385          -3.3165       0.31914827       0.19803664       0.90911698       -1.7779695      -0.23143122       -2.4351363
           7.7385           7.7385          -3.3165       0.27742019       0.20706488       0.59641635       -1.5647297      -0.44290835       -2.0755591
           8.4755           7.7385          -3.3165         0.239124       0.21108714       0.33878633       -1.3704926      -0.61843836        -1.732318
           9.2125           7.7385          -3.3165       0.20739096       0.21000539       0.14230548       -1.2055088      -0.74991244       -1.4303645
           9.9495           7.7385          -3.3165       0.18350109       0.20402409      0.049929947       -1.1210951       -0.8095054       -1.2729099
          -9.9495           8.4755          -3.3165      -0.18228136      -0.16150773     -0.014274275       -1.0320483      -0.88167673       -1.3348762
          -9.2125           8.4755          -3.3165      -0.20082943      -0.16505761      0.063178688       -1.1087384      -0.82581931       -1.4924568
          -8.4755           8.4755          -3.3165      -0.22359711      -0.16474074       0.22586271        -1.257035      -0.70223588       -1.7933211
          -7.7385           8.4755          -3.3165      -0.24912556      -0.16060503       0.43491477       -1.4285095      -0.53660154       -2.1330361
          -7.0015           8.4755          -3.3165      -0.27490371      -0.15285403       0.68275052       -1.6125203      -0.33615375       -2.4861417
          -6.2645           8.4755          -3.3165      -0.29702997      -0.14195657       0.96986622       -1.8087784      -0.10336077       -2.8490114
          -5.5275           8.4755          -3.3165      -0.30763444      -0.12890401        1.2945787       -2.0157247       0.15852344       -3.2153816
          -4.7905           8.4755          -3.3165      -0.30007237       -0.1150372        1.6405739       -2.2262127       0.43883541       -3.5741742
          -4.0535           8.4755          -3.3165      -0.27390614      -0.10083736        1.9828775       -2.4297533       0.72262609       -3.9132454
          -3.3165           8.4755          -3.3165      -0.23344569      -0.08562436        2.2992253       -2.6162684       0.99456841       -4.2204018
          -2.5795           8.4755          -3.3165      -0.18446714     -0.068479955        2.5721061       -2.7770734        1.2389915       -4.4841142
          -1.8425           8.4755          -3.3165       -0.1322635     -0.048699193        2.7841406       -2.9025033        1.4365757       -4.6898093
          -1.1055           8.4755          -3.3165      -0.07992588      -0.02662586        2.9324396       -2.9905882        1.5789742       -4.8344078
          -0.3685           8.4755          -3.3165     -0.028501408     -0.002780003        3.0038629       -3.0330801        1.6493093       -4.9041281
           0.3685           8.4755          -3.3165       0.02247482      0.021595642        3.0037303       -3.0328462        1.6500713       -4.9034214
           1.1055           8.4755          -3.3165      0.073707812      0.045418307        2.9268506       -2.9867811        1.5761683       -4.8271203
           1.8425           8.4755          -3.3165       0.12561533      0.067606002        2.7786591       -2.8984289        1.4351722       -4.6811752
           2.5795           8.4755          -3.3165       0.17725973      0.087357633        2.5635924       -2.7708979        1.2358798       -4.4708204
           3.3165           8.4755          -3.3165       0.22582501        0.1044921        2.2906892       -2.6097567       0.99167776       -4.2049894
           4.0535           8.4755          -3.3165        0.2658228       0.11947729        1.9736705        -2.422533       0.71919191       -3.8946998
           4.7905           8.4755          -3.3165       0.29203111       0.13324606        1.6318274       -2.2189789       0.43532377       -3.5534537
           5.5275           8.4755          -3.3165       0.29998279       0.14639896        1.2866362       -2.0087371       0.15522185       -3.1928594
           6.2645           8.4755          -3.3165       0.29018325        0.1584557        0.9630264       -1.8022491      -0.10605314       -2.8252821
           7.0015           8.4755          -3.3165       0.26915789       0.16815409        0.6770851       -1.6065495      -0.33778113       -2.4618185
           7.7385           8.4755          -3.3165       0.24459943       0.17460839        0.4303689       -1.4231246      -0.53682292       -2.1086555
           8.4755           8.4755          -3.3165       0.22030918       0.17740609       0.22233897       -1.2522347      -0.70078671       -1.7693739
           9.2125           8.4755          -3.3165       0.19871937       0.17638847      0.060502164       -1.1044642      -0.82266307       -1.4692745
           9.9495           8.4755          -3.3165       0.18122816       0.17154187     -0.016531236       -1.0280517        -0.877554       -1.3122338
          -9.9495           9.2125          -3.3165      -0.17667757      -0.13556638     -0.079550423       -0.9357937      -0.96088058       -1.3377484
          -9.2125           9.2125          -3.3165      -0.18985204      -0.13861801     -0.016606018       -1.0046409      -0.91201657       -1.4930068
          -8.4755           9.2125          -3.3165      -0.20485814      -0.13863216       0.11416817       -1.1364917      -0.80292141        -1.788368
          -7.7385           9.2125          -3.3165      -0.22045639      -0.13572158       0.27933004       -1.2865373      -0.65549898       -2.1199675
          -7.0015           9.2125          -3.3165      -0.23485881      -0.13005041       0.47127181       -1.4443992      -0.47611743       -2.4622574
          -6.2645           9.2125          -3.3165      -0.24556847      -0.12190112       0.68911654       -1.6091558      -0.26717886       -2.8113613
          -5.5275           9.2125          -3.3165      -0.24797867      -0.11171573       0.93016821       -1.7786251     -0.032010499       -3.1607018
          -4.7905           9.2125          -3.3165      -0.23870179       -0.1001335        1.1828622       -1.9472604        0.2188963       -3.4997461
          -4.0535           9.2125          -3.3165      -0.21767506     -0.087493755        1.4312531       -2.1080775       0.47126836       -3.8177235
          -3.3165           9.2125          -3.3165      -0.18698949     -0.073606774        1.6609769        -2.254349        0.7113483       -4.1040554
          -2.5795           9.2125          -3.3165      -0.14962129      -0.05813095        1.8600534       -2.3800495       0.92576468       -4.3488183
          -1.8425           9.2125          -3.3165      -0.10856327      -0.04078427        2.0157127       -2.4780438        1.0983276       -4.5392261
          -1.1055           9.2125          -3.3165     -0.066110708      -0.02187622        2.1251514       -2.5468988         1.222401       -4.6728916
