           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
            0.655            0.393           -0.917       -1.1151954      0.090046734       -2.9421144     0.0072614327         6.982758     -0.010661189
            0.917            0.393           -0.917       -2.1369565      0.090944551       -2.0287499       0.01341029        4.5148635     -0.023872996
            1.179            0.393           -0.917       -2.1267514      0.088386439       -1.3532935      0.024044419        2.8740284     -0.048553452
           -1.179            0.655           -0.917       -1.5037568       0.10490059        1.7398288     -0.031607807       -2.2845325      0.040464472
           -0.917            0.655           -0.917       -1.2342755       0.10014785        2.5041838     -0.017119085       -3.3704736      0.019909756
           -0.655            0.655           -0.917     -0.073322996      0.095031314         3.435344    -0.0088602835       -4.7555037     0.0088507645
           -0.393            0.655           -0.917        2.9932103      0.090777397        3.9516683    -0.0041551962       -5.6548691     0.0033866623
           -0.131            0.655           -0.917        7.8360772      0.088291712        2.1742902    -0.0012164079       -3.2027848    0.00087676191
            0.131            0.655           -0.917        7.8360806      0.088304393        -2.174284     0.0012177783        3.2027977   -0.00085111498
            0.393            0.655           -0.917         2.993207      0.090759389       -3.9516633     0.0041560149        5.6548696    -0.0034115016
            0.655            0.655           -0.917     -0.073322326      0.095038936       -3.4353471     0.0088602509        4.7555084    -0.0088618565
            0.917            0.655           -0.917       -1.2342781       0.10014376       -2.5041845      0.017107429        3.3704743     -0.019922519
            1.179            0.655           -0.917       -1.5037521       0.10490527       -1.7398344      0.031607084        2.2845366     -0.040466823
           -1.179            0.917           -0.917      -0.88549626       0.12398377        1.7549574      -0.02919342        -1.657241      0.030031551
           -0.917            0.917           -0.917      -0.44700417       0.11065758        2.3507295     -0.014589369       -2.2501061      0.015031705
           -0.655            0.917           -0.917        0.6296472       0.10047678        2.9050472    -0.0066066356       -2.8108535     0.0068031703
           -0.393            0.917           -0.917        2.6301873      0.093363538         2.884099    -0.0025676291       -2.8125615     0.0026564018
           -0.131            0.917           -0.917        4.8548541      0.089606903        1.3509538   -0.00064256997       -1.3231834    0.00066267594
            0.131            0.917           -0.917        4.8548613       0.08961527       -1.3509474    0.00064032926        1.3231907    -0.0006620101
            0.393            0.917           -0.917        2.6301851      0.093349755       -2.8841107     0.0025697327         2.812556    -0.0026509629
            0.655            0.917           -0.917       0.62964916       0.10048708       -2.9050469      0.006597783        2.8108683    -0.0068110623
            0.917            0.917           -0.917      -0.44700873        0.1106608       -2.3507326      0.014587239        2.2501023     -0.015029185
            1.179            0.917           -0.917      -0.88549435       0.12398969       -1.7549601      0.029183349        1.6572365     -0.030043732
           -1.179            1.179           -0.917      -0.41101581       0.14072815        1.5345415     -0.016238384       -1.1273639      0.019466046
           -0.917            1.179           -0.917       0.03982006       0.11951917        1.8938749     -0.005192128       -1.4049957      0.010495186
           -0.655            1.179           -0.917       0.85778165       0.10429422        2.0954258    9.9424928e-05       -1.5632645     0.0052682348
           -0.393            1.179           -0.917        2.0161438      0.094119571        1.8176305     0.0015391902       -1.3589722      0.002316406
           -0.131            1.179           -0.917        3.0148504      0.088947386       0.75813383     0.0007557685      -0.56699753    0.00064471114
            0.131            1.179           -0.917        3.0148492      0.088948719      -0.75812769   -0.00075161335       0.56698555   -0.00064332178
            0.393            1.179           -0.917        2.0161469      0.094113931       -1.8176322    -0.0015441367        1.3589699      -0.00231884
            0.655            1.179           -0.917        0.8577823       0.10428862       -2.0954287   -0.00010223035        1.5632653    -0.0052632778
            0.917            1.179           -0.917       0.03982389       0.11951523       -1.8938729     0.0051886598        1.4050035     -0.010507348
            1.179            1.179           -0.917      -0.41101277        0.1407343       -1.5345422      0.016235571        1.1273636     -0.019469162
           -1.179            1.441           -0.917      -0.10589639       0.15124409         1.235245     0.0053985924      -0.73982114      0.011405992
           -0.917            1.441           -0.917        0.2678237       0.12419413        1.4115672      0.010611672      -0.85488909     0.0078915898
           -0.655            1.441           -0.917       0.82236809       0.10447128        1.4228491      0.011350377      -0.86702389     0.0051358687
           -0.393            1.441           -0.917        1.4704301      0.091223158        1.1199217     0.0084066652      -0.68414861     0.0028816678
           -0.131            1.441           -0.917        1.9459132      0.084513515       0.43574107     0.0030787271      -0.26634577    0.00092896644
            0.131            1.441           -0.917        1.9459144      0.084510498      -0.43574154    -0.0030782637       0.26634449   -0.00092574197
            0.393            1.441           -0.917        1.4704279       0.09122289         -1.11992    -0.0084090345       0.68414825    -0.0028806599
            0.655            1.441           -0.917       0.82236916       0.10447174       -1.4228497     -0.011350892         0.867024    -0.0051386873
            0.917            1.441           -0.917       0.26781818       0.12419054       -1.4115638     -0.010604684       0.85488671    -0.0078936704
            1.179            1.441           -0.917      -0.10589256       0.15124878       -1.2352459    -0.0053989924       0.73982358     -0.011407323
           -1.179            1.703           -0.917      0.062027693       0.15430456       0.95518345      0.032660849      -0.48689806     0.0083582466
           -0.917            1.703           -0.917       0.34142607       0.12356059        1.0200127       0.03197892      -0.53040957     0.0088157505
           -0.655            1.703           -0.917       0.70501626      0.099792771       0.95533514      0.027315345      -0.50328034     0.0074370727
           -0.393            1.703           -0.917        1.0795203      0.083303444       0.70282453      0.018379819      -0.37297133      0.004851847
           -0.131            1.703           -0.917        1.3285187      0.074868023       0.26197812      0.006471253       -0.1394617      0.001669639
            0.131            1.703           -0.917        1.3285176      0.074872583      -0.26197931    -0.0064748297       0.13945958    -0.0016700443
            0.393            1.703           -0.917        1.0795261      0.083306462      -0.70282656     -0.018382914       0.37297165    -0.0048507308
            0.655            1.703           -0.917       0.70501572      0.099784449       -0.9553346     -0.027312661       0.50328153    -0.0074406974
            0.917            1.703           -0.917       0.34142527       0.12356386        -1.020013     -0.031982183       0.53040957    -0.0088165915
            1.179            1.703           -0.917      0.062026147       0.15429811      -0.95518571     -0.032655381        0.4868961    -0.0083567146
           -1.179           -1.703           -0.655      -0.18903401       0.15727872       -1.0156193     -0.029484909      -0.42294505      0.011067889
           -0.917           -1.703           -0.655      0.099241726       0.12581962       -1.1339077     -0.032362342      -0.47253177     0.0099763721
           -0.655           -1.703           -0.655       0.50566602         0.101822       -1.1069462     -0.028867686      -0.46019506     0.0077724676
           -0.393           -1.703           -0.655       0.95228004      0.085459761      -0.84257603     -0.019674269      -0.34888187      0.004841873
           -0.131           -1.703           -0.655        1.2628101      0.077249043      -0.32041609    -0.0069323936      -0.13226132     0.0016349179
            0.131           -1.703           -0.655        1.2628109       0.07724797       0.32041168     0.0069427532       0.13226499    -0.0016169313
            0.393           -1.703           -0.655       0.95227885      0.085456759       0.84257656       0.01967302       0.34888399    -0.0048443675
            0.655           -1.703           -0.655       0.50566173       0.10182106        1.1069449      0.028861713        0.4601903    -0.0077723605
            0.917           -1.703           -0.655      0.099241346       0.12582164        1.1339085      0.032360256       0.47252929    -0.0099814953
            1.179           -1.703           -0.655      -0.18903416       0.15727557        1.0156198      0.029481789       0.42294875     -0.011071313
           -1.179           -1.441           -0.655      -0.44747865       0.14818393       -1.3737872     0.0027874811      -0.66434467      0.014522687
           -0.917           -1.441           -0.655     -0.073280372       0.12333228       -1.6651689    -0.0075528687      -0.79621625     0.0098741986
           -0.655           -1.441           -0.655       0.56087238       0.10518894        -1.782958     -0.010698471      -0.84157938     0.0064082802
           -0.393           -1.441           -0.655        1.3871316      0.092997938        -1.482576     -0.008551605      -0.69091374     0.0035987871
           -0.131           -1.441           -0.655        2.0440676      0.086854637      -0.59762776    -0.0032096496      -0.27613592     0.0011651003
            0.131           -1.441           -0.655        2.0440655      0.086856321       0.59762841     0.0031981408       0.27613974     -0.001153636
            0.393           -1.441           -0.655        1.3871337      0.093002237        1.4825751     0.0085477624       0.69091648    -0.0035985766
            0.655           -1.441           -0.655       0.56087905       0.10518894        1.7829642      0.010698069       0.84158254    -0.0064020329
            0.917           -1.441           -0.655     -0.073287554        0.1233319        1.6651636     0.0075433967       0.79621172    -0.0098781586
            1.179           -1.441           -0.655      -0.44748205       0.14818397         1.373783    -0.0027919267       0.66434455     -0.014524233
           -1.179           -1.179           -0.655      -0.91655552       0.12982859       -1.7780539      0.026928682        -1.051578      0.022213362
           -0.917           -1.179           -0.655      -0.51925677       0.11440127       -2.3781934     0.0099662645       -1.3820387      0.012732566
           -0.655           -1.179           -0.655       0.40833873       0.10282098       -2.8860195     0.0016831061       -1.6435902     0.0070248805
           -0.393           -1.179           -0.655        2.0057607      0.094840176       -2.7610116    -0.0010401891       -1.5384455      0.003468015
           -0.131           -1.179           -0.655        3.6224644      0.090721563       -1.2410718   -0.00068181159      -0.68020546     0.0010334305
            0.131           -1.179           -0.655        3.6224623      0.090726309        1.2410649     0.0006802312       0.68020469    -0.0010430058
            0.393           -1.179           -0.655        2.0057626      0.094837926        2.7610157     0.0010476062        1.5384398    -0.0034763447
            0.655           -1.179           -0.655       0.40833738       0.10282455        2.8860121    -0.0016960546        1.6435926    -0.0070232884
            0.917           -1.179           -0.655      -0.51925576       0.11439684        2.3781903    -0.0099702775        1.3820338     -0.012741121
            1.179           -1.179           -0.655      -0.91655815       0.12982826         1.778057     -0.026930705        1.0515778     -0.022213642
           -1.179           -0.917           -0.655       -1.6633582       0.10481386       -2.0988083      0.039739527       -1.6069132      0.031733986
           -0.917           -0.917           -0.655       -1.4613742       0.10094667        -3.136816      0.019525293       -2.3505833      0.017088037
           -0.655           -0.917           -0.655       -0.4125641      0.096484177       -4.4680781     0.0086317463       -3.2638178     0.0087562967
           -0.393           -0.917           -0.655        2.4649248      0.092676573       -5.3473377     0.0032632002       -3.7836421     0.0040473198
           -0.131           -0.917           -0.655        7.0661144      0.090494998       -3.0395207    0.00078034826        -2.089385     0.0011723607
            0.131           -0.917           -0.655        7.0661092       0.09049423        3.0395131   -0.00079115533        2.0893795    -0.0011544297
            0.393           -0.917           -0.655        2.4649248      0.092682399        5.3473425    -0.0032506138        3.7836444    -0.0040508127
            0.655           -0.917           -0.655      -0.41255784      0.096483961        4.4680967    -0.0086426204        3.2638266     -0.008771874
            0.917           -0.917           -0.655       -1.4613812       0.10094931         3.136816     -0.019525483        2.3505809     -0.017099461
            1.179           -0.917           -0.655       -1.6633605       0.10481923        2.0988059     -0.039732166        1.6069064     -0.031743199
           -1.179           -0.655           -0.655       -2.6639524       0.07854975       -2.0987594      0.039688405       -2.2944188      0.040730089
           -0.917           -0.655           -0.655       -3.0382411      0.086277708       -3.4846702      0.020947469       -3.7302787      0.021580677
           -0.655           -0.655           -0.655       -2.6279032      0.088647015         -5.84554      0.010447434       -6.1484256       0.01086524
           -0.393           -0.655           -0.655        0.9178189      0.088644952       -9.3814106     0.0046915384       -9.7192936      0.004979922
           -0.131           -0.655           -0.655        14.720622      0.088038772       -9.0107889     0.0013612596       -9.2187662     0.0015160543
            0.131           -0.655           -0.655        14.720598      0.088045552        9.0107975    -0.0013636015        9.2187738    -0.0015335781
            0.393           -0.655           -0.655       0.91782677      0.088656142        9.3814192    -0.0047217812        9.7192974     -0.004970599
            0.655           -0.655           -0.655       -2.6279013      0.088640504        5.8455281     -0.010453855        6.1484251     -0.010838621
            0.917           -0.655           -0.655       -3.0382447      0.086280629        3.4846756     -0.020965321        3.7302742     -0.021572351
            1.179           -0.655           -0.655       -2.6639616      0.078553125        2.0987563       -0.0396793        2.2944162     -0.040728327
           -1.179           -0.393           -0.655       -3.6857991      0.057153098        -1.548045      0.028242569       -2.9650645      0.047405131
           -0.917           -0.393           -0.655       -4.8910551      0.074014336        -2.779031       0.01535078        -5.220088      0.025152393
           -0.655           -0.393           -0.655       -5.9506898        0.0817229       -5.1249471     0.0079202559       -9.7922707      0.012630143
           -0.393           -0.393           -0.655       -4.2256031      0.084676296       -9.2599812     0.0037420008       -19.923796     0.0059443777
           -0.131           -0.393           -0.655        23.736206      0.085003935       -10.760854     0.0012928769       -34.939529     0.0022647921
            0.131           -0.393           -0.655        23.736225      0.084957361        10.760849    -0.0012439019        34.939568    -0.0022478446
            0.393           -0.393           -0.655       -4.2255993      0.084667854        9.2599602    -0.0037390967        19.923887    -0.0059178164
            0.655           -0.393           -0.655       -5.9506764      0.081714436        5.1249652    -0.0079405997        9.7922726     -0.012631156
            0.917           -0.393           -0.655       -4.8910685      0.074010059        2.7790191     -0.015341689        5.2200727     -0.025122659
            1.179           -0.393           -0.655        -3.685775      0.057133242         1.548036     -0.028253943        2.9650419      -0.04742125
           -1.179           -0.131           -0.655       -4.3314118      0.045302629      -0.45143908     0.0092682363       -3.3888192      0.050910324
           -0.917           -0.131           -0.655       -6.1293225      0.067118168      -0.91026491     0.0050288877       -6.2039309      0.027045876
           -0.655           -0.131           -0.655       -8.2043791      0.077653013       -1.7949758     0.0025475845       -12.257955      0.013628677
           -0.393           -0.131           -0.655       -6.9426579      0.082160361       -3.0329792     0.0011784987       -26.259903     0.0065252511
           -0.131           -0.131           -0.655        31.373867      0.082837977       -2.2891984    0.00029482774       -45.029289     0.0027370579
            0.131           -0.131           -0.655        31.373804      0.082777888        2.2891769   -0.00038528431        45.029259     -0.002860792
            0.393           -0.131           -0.655       -6.9426441      0.082169197        3.0329633    -0.0011563532        26.259886    -0.0066102576
            0.655           -0.131           -0.655       -8.2043781      0.077647999        1.7949895    -0.0025525757        12.257986     -0.013671763
            0.917           -0.131           -0.655       -6.1293297      0.067135029       0.91026998    -0.0050368644        6.2039318     -0.027062748
            1.179           -0.131           -0.655       -4.3313866      0.045304436       0.45143911    -0.0092654945         3.388814     -0.050876275
           -1.179            0.131           -0.655       -4.3018627       0.04547115       0.86559826     -0.012128864       -3.3953702      0.050925411
           -0.917            0.131           -0.655       -6.0918813       0.06704551        1.4291805     -0.006836623       -6.2206898      0.027099868
           -0.655            0.131           -0.655        -8.164176      0.077460162        2.4202318    -0.0037596871       -12.306808       0.01368762
           -0.393            0.131           -0.655       -6.9066978      0.081964098        3.6782072    -0.0019405314        -26.42067      0.006650785
           -0.131            0.131           -0.655        31.690308      0.082302764        2.6222157   -0.00066060596       -45.419144     0.0029097514
            0.131            0.131           -0.655        31.690256        0.0823192       -2.6221828    0.00056200096        45.419167    -0.0029940805
            0.393            0.131           -0.655       -6.9067106      0.081937551       -3.6782401     0.0019656634        26.420645    -0.0066097747
            0.655            0.131           -0.655       -8.1641874      0.077452168       -2.4202306     0.0037666052        12.306814      -0.01371039
            0.917            0.131           -0.655       -6.0918698      0.067050941       -1.4291785     0.0068470198        6.2206821     -0.027099237
            1.179            0.131           -0.655       -4.3018613      0.045460254        -0.865601      0.012145313        3.3953846     -0.050953966
           -1.179            0.393           -0.655       -3.5972142      0.057480317        1.9453323     -0.030578414       -2.9812233      0.047563083
           -0.917            0.393           -0.655       -4.7710142       0.07380832        3.2828119     -0.016821418        -5.258934      0.025249865
           -0.655            0.393           -0.655       -5.7904716      0.081106208        5.7647743    -0.0089646764       -9.8965607      0.012708097
           -0.393            0.393           -0.655       -3.9954181      0.083840407        10.047511    -0.0045120539       -20.241936     0.0061330218
           -0.131            0.393           -0.655        24.608768      0.083688669          11.4139    -0.0017183183       -35.756317     0.0027286028
            0.131            0.393           -0.655          24.6087      0.083700761       -11.413971     0.0016945436        35.756241    -0.0027734938
            0.393            0.393           -0.655       -3.9954026      0.083839864       -10.047536     0.0045046457        20.241938    -0.0061507649
            0.655            0.393           -0.655       -5.7904787      0.081107423       -5.7647662     0.0089731542        9.8965988     -0.012745794
            0.917            0.393           -0.655       -4.7710195      0.073802106       -3.2827871      0.016825292        5.2589908     -0.025222704
            1.179            0.393           -0.655       -3.5971832      0.057484977       -1.9453127        0.0305721        2.9812505     -0.047537051
           -1.179            0.655           -0.655       -2.5217113      0.078841619        2.4583557     -0.041065108        -2.313081      0.040959224
           -0.917            0.655           -0.655       -2.8355904      0.085749738         3.935549     -0.021846926       -3.7698503      0.021730952
           -0.655            0.655           -0.655       -2.3201869      0.087529488        6.4148202     -0.011093057       -6.2359319      0.010961283
           -0.393            0.655           -0.655        1.4526486      0.087117374        10.076574    -0.0052021039        -9.907918     0.0051000635
           -0.131            0.655           -0.655        15.855985      0.086028598        9.5421476    -0.0017461173       -9.4534769     0.0016508921
            0.131            0.655           -0.655        15.855998      0.086064354       -9.5421515     0.0016832019        9.4534321    -0.0015918573
            0.393            0.655           -0.655        1.4526433      0.087124996       -10.076573     0.0051903347        9.9079151    -0.0051340414
            0.655            0.655           -0.655       -2.3201766      0.087534681       -6.4148083      0.011083147        6.2359371     -0.010963104
            0.917            0.655           -0.655       -2.8356133      0.085736476       -3.9355509      0.021825729         3.769851     -0.021734171
            1.179            0.655           -0.655       -2.5217233      0.078835249       -2.4583633      0.041067436        2.3130739     -0.040969707
           -1.179            0.917           -0.655       -1.4837081       0.10476296        2.4035528     -0.039977212       -1.6227114      0.032049932
           -0.917            0.917           -0.655       -1.2070626      0.099938102        3.5004506      -0.01963757       -2.3792644      0.017293062
           -0.655            0.917           -0.655     -0.034100756      0.094797894        4.8877258    -0.0087066619       -3.3136265     0.0088875545
           -0.393            0.917           -0.655        3.0523479      0.090465814        5.7671838     -0.003356399       -3.8548145     0.0041228356
           -0.131            0.917           -0.655        7.9186258      0.087936446        3.2514007   -0.00084783783       -2.1349685      0.001191583
            0.131            0.917           -0.655        7.9186244       0.08793164       -3.2513945    0.00084499893         2.134969     -0.001205069
            0.393            0.917           -0.655        3.0523477      0.090488009       -5.7671866     0.0033465803        3.8548071    -0.0041406197
            0.655            0.917           -0.655     -0.034107059      0.094775304       -4.8877153     0.0087170247        3.3136375    -0.0088940989
            0.917            0.917           -0.655       -1.2070562      0.099946618       -3.5004506      0.019638086        2.3792677     -0.017287193
            1.179            0.917           -0.655        -1.483711       0.10476709       -2.4035492      0.039974406        1.6227144     -0.032045748
           -1.179            1.179           -0.655      -0.72089779       0.12920159        2.0229867     -0.025967456       -1.0628412      0.022547185
           -0.917            1.179           -0.655      -0.25414053       0.11277795        2.6506913    -0.0091928868       -1.3995879      0.012946306
           -0.655            1.179           -0.655       0.77386343       0.10043038        3.1676681     -0.001134175       -1.6682655     0.0071553336
           -0.393            1.179           -0.655        2.5012648      0.091891646        2.9989941     0.0013838733       -1.5650455     0.0035409562
           -0.131            1.179           -0.655        4.2307444      0.087466717        1.3406322    0.00078828266      -0.69305122     0.0010748478
            0.131            1.179           -0.655        4.2307444      0.087458491       -1.3406248   -0.00079483865       0.69305044    -0.0010533087
            0.393            1.179           -0.655        2.5012703      0.091884986        -2.998991    -0.0013949809        1.5650573    -0.0035499958
            0.655            1.179           -0.655       0.77386332       0.10043506       -3.1676686     0.0011128138        1.6682569    -0.0071534654
            0.917            1.179           -0.655       -0.2541419        0.1127776       -2.6506784      0.009202363        1.3995904     -0.012937656
            1.179            1.179           -0.655      -0.72089893       0.12920204       -2.0229869      0.025971243        1.0628395     -0.022548662
           -1.179            1.441           -0.655      -0.25345427       0.14681453         1.565053   -0.00065865694      -0.67164683      0.014860707
           -0.917            1.441           -0.655       0.17575765       0.12095573        1.8634595      0.009272485      -0.80622888      0.010098016
           -0.655            1.441           -0.655       0.87938154       0.10193933        1.9696535      0.012010157       -0.8535887     0.0065439944
           -0.393            1.441           -0.655        1.7801992      0.089096949        1.6238976      0.009369337      -0.70181423     0.0036794094
           -0.131            1.441           -0.655        2.4902434      0.082604483       0.65177679     0.0034750232      -0.28074664      0.001190797
            0.131            1.441           -0.655        2.4902442      0.082605228      -0.65177339    -0.0034760693       0.28074819    -0.0011897001
            0.393            1.441           -0.655        1.7802049      0.089096673       -1.6238899    -0.0093659023       0.70181441    -0.0036832867
            0.655            1.441           -0.655        0.8793813       0.10194609        -1.969645     -0.012006261       0.85358787    -0.0065426677
            0.917            1.441           -0.655       0.17575866        0.1209574        -1.863458    -0.0092722382       0.80623049     -0.010091236
            1.179            1.441           -0.655      -0.25345072       0.14680824        -1.565053     0.0006593992       0.67164832     -0.014865893
           -1.179            1.703           -0.655    -0.0066712992        0.1551915        1.1641697      0.032709658      -0.42755625      0.011397859
           -0.917            1.703           -0.655       0.32226202       0.12263989        1.2785857      0.035154719      -0.47827652      0.010229442
           -0.655            1.703           -0.655       0.77503979      0.097549789        1.2337579      0.031086231      -0.46636659     0.0079419734
           -0.393            1.703           -0.655        1.2657692      0.080323189       0.93203926      0.021113619      -0.35392198     0.0049380353
           -0.131            1.703           -0.655        1.6045141      0.071644321         0.353109     0.0074346052      -0.13424586     0.0016596112
            0.131            1.703           -0.655        1.6045191       0.07164856      -0.35310417     -0.007436038       0.13426198    -0.0016547915
            0.393            1.703           -0.655        1.2657673      0.080325194      -0.93203586     -0.021118488        0.3539196    -0.0049368087
            0.655            1.703           -0.655       0.77503371      0.097549476       -1.2337573     -0.031088561       0.46636084    -0.0079435622
            0.917            1.703           -0.655       0.32226929       0.12263673        -1.278589      -0.03515061       0.47827676     -0.010226072
            1.179            1.703           -0.655    -0.0066790096       0.15518369        -1.164166     -0.032709155          0.42756     -0.011399266
           -1.179           -1.703           -0.393        -0.266684       0.15659203       -1.1766828      -0.02868901      -0.29356951     0.0091938386
           -0.917           -1.703           -0.393      0.051088624       0.12449449        -1.340752     -0.033995252      -0.33424848     0.0077534639
           -0.655           -1.703           -0.393       0.52145696      0.099985003       -1.3381913     -0.031009017      -0.33195707     0.0058071436
           -0.393           -1.703           -0.393        1.0602416       0.08341407       -1.0391034     -0.021196341      -0.25595787     0.0035118456
           -0.131           -1.703           -0.393        1.4461741      0.075230576      -0.40007159    -0.0074811531     -0.098032489     0.0011209042
            0.131           -1.703           -0.393        1.4461743      0.075241134       0.40001678     0.0074339835      0.098031357    -0.0011424245
            0.393           -1.703           -0.393        1.0602368      0.083416395        1.0390884      0.021181481       0.25595844    -0.0035115411
            0.655           -1.703           -0.393       0.52144229      0.099976644        1.3381817      0.031010734       0.33195648    -0.0058121011
            0.917           -1.703           -0.393      0.051097155       0.12450463         1.340746      0.033998519       0.33425543    -0.0077604419
            1.179           -1.703           -0.393      -0.26667339       0.15659794        1.1766666      0.028673178       0.29357791    -0.0091825575
           -1.179           -1.441           -0.393      -0.60401207       0.14295898       -1.6380645     0.0079252087      -0.47217155      0.011845818
           -0.917           -1.441           -0.393      -0.20697977       0.11987096       -2.0462742    -0.0060504442      -0.58147812     0.0079560447
           -0.655           -1.441           -0.393       0.53226149       0.10272115       -2.2700937     -0.010747199      -0.63342708      0.005110519
           -0.393           -1.441           -0.393        1.5719063       0.09111318       -1.9547939    -0.0089555178      -0.53472817     0.0028663641
           -0.131           -1.441           -0.393        2.4469554      0.085271038      -0.80680513    -0.0033828754      -0.21749842    0.00091684086
            0.131           -1.441           -0.393        2.4469402      0.085244022       0.80682153     0.0033963032       0.21753383   -0.00094537187
            0.393           -1.441           -0.393        1.5719085      0.091125824        1.9548036     0.0089617921       0.53472221    -0.0028651867
            0.655           -1.441           -0.393       0.53224283       0.10273188         2.270092       0.01074964       0.63342559    -0.0051092682
            0.917           -1.441           -0.393      -0.20696598       0.11985677        2.0462682     0.0060459701        0.5814817     -0.007965412
            1.179           -1.441           -0.393      -0.60402197       0.14294089        1.6380703    -0.0079138791       0.47217017     -0.011850436
           -1.179           -1.179           -0.393        -1.237262       0.11879755       -2.1841967      0.034379151      -0.76748675      0.017300036
           -0.917           -1.179           -0.393      -0.88392484       0.10798586       -3.0537484      0.013206729       -1.0482379      0.010090162
           -0.655           -1.179           -0.393       0.16211256      0.099061638       -3.9253433     0.0028642681       -1.3045384      0.005722228
           -0.393           -1.179           -0.393        2.2641532      0.092566721        -4.011281   -0.00075508957       -1.2780759     0.0029096466
           -0.131           -1.179           -0.393        4.6637964      0.089116186       -1.9018017   -0.00063314458       -0.5834325    0.00089682708
            0.131           -1.179           -0.393        4.6637821        0.0891205        1.9017915    0.00059329264       0.58344167   -0.00090739096
            0.393           -1.179           -0.393        2.2641692      0.092556283        4.0113087    0.00072211277        1.2780628    -0.0028991024
            0.655           -1.179           -0.393       0.16210064      0.099068232        3.9253337    -0.0028765285        1.3045526    -0.0057128798
            0.917           -1.179           -0.393      -0.88392919       0.10799174         3.053741     -0.013187147        1.0482455     -0.010081044
            1.179           -1.179           -0.393       -1.2372699       0.11878588        2.1841917     -0.034393549       0.76750535     -0.017300781
           -1.179           -0.917           -0.393       -2.2826011      0.087871462       -2.6552396      0.047358289       -1.2039218      0.023799416
           -0.917           -0.917           -0.393       -2.3698509      0.091385484       -4.2217488      0.023258794       -1.8542337      0.013163301
           -0.655           -0.917           -0.393       -1.4906632      0.091169387       -6.5843539      0.010292036       -2.7464788     0.0070289476
           -0.393           -0.917           -0.393        2.2209463      0.089711785       -8.9850636     0.0039076032       -3.4241455     0.0033922361
           -0.131           -0.917           -0.393        10.295636      0.088532619         -5.95541    0.00093194004       -2.0153904      0.001014569
            0.131           -0.917           -0.393        10.295663      0.088540904        5.9554052   -0.00098584639        2.0154541    -0.0010281975
            0.393           -0.917           -0.393        2.2209072      0.089709036        8.9850321    -0.0039259745        3.4241393    -0.0033785137
            0.655           -0.917           -0.393       -1.4906642      0.091165893        6.5843763     -0.010306204         2.746474    -0.0070506833
            0.917           -0.917           -0.393       -2.3698452      0.091389656        4.2217493     -0.023252081        1.8542165     -0.013168225
            1.179           -0.917           -0.393        -2.282594      0.087882392        2.6552379     -0.047363415        1.2039319     -0.023807954
           -1.179           -0.655           -0.393       -3.7289352      0.056818366       -2.7247097      0.045719974       -1.7583369      0.029698122
           -0.917           -0.655           -0.393       -4.9637589      0.073963135       -4.8902807      0.024129126       -3.0460289      0.016233765
           -0.655           -0.655           -0.393        -6.092289      0.081895038       -9.3162136      0.011981719         -5.45753     0.0085492209
           -0.393           -0.655           -0.393       -4.5720901      0.085014142       -19.203972     0.0054028626       -9.6355009     0.0041297097
           -0.131           -0.655           -0.393        22.551325      0.085781954       -34.096481     0.0017424024       -11.002633     0.0014446995
            0.131           -0.655           -0.393        22.551331      0.085811041        34.096531    -0.0018090678        11.002684    -0.0013920999
            0.393           -0.655           -0.393       -4.5721116      0.085044719        19.203945    -0.0054573659        9.6354656    -0.0041151093
            0.655           -0.655           -0.393       -6.0922618      0.081876114        9.3162155     -0.011996234        5.4575624    -0.0084985448
            0.917           -0.655           -0.393       -4.9637604      0.073991038        4.8902454     -0.024110787        3.0460212     -0.016230054
            1.179           -0.655           -0.393       -3.7288997      0.056817017         2.724704     -0.045674339        1.7583348     -0.029663159
           -1.179           -0.393           -0.393       -5.2403755      0.032336269       -2.0509243      0.031672955       -2.3088684       0.03382767
           -0.917           -0.393           -0.393       -8.1001301      0.059955996       -4.0064182      0.017237304       -4.3639603      0.018523952
           -0.655           -0.393           -0.393       -13.264768      0.074005462        -8.471858      0.008956274       -8.9925518     0.0097437464
           -0.393           -0.393           -0.393       -25.697117      0.080868937       -20.176289     0.0042517399       -20.986053     0.0049044765
           -0.131           -0.393           -0.393       -112.32465      0.084952496       -54.180153     0.0020271398       -55.348713     0.0026047477
            0.131           -0.393           -0.393       -112.32458      0.084760167        54.180294    -0.0020806862         55.34901    -0.0024630344
            0.393           -0.393           -0.393       -25.697086      0.080814123        20.176445    -0.0042471602         20.98604    -0.0050158431
            0.655           -0.393           -0.393       -13.264857       0.07389012        8.4720144    -0.0089917388        8.9925022    -0.0098112905
            0.917           -0.393           -0.393       -8.1002188      0.059835799         4.006422     -0.017357863        4.3639436     -0.018602628
            1.179           -0.393           -0.393       -5.2404294      0.032393765        2.0509102     -0.031732634        2.3089867     -0.033858094
           -1.179           -0.131           -0.393       -6.2106013      0.019287121      -0.62077105      0.009963314       -2.6601014      0.035890572
           -0.917           -0.131           -0.393       -10.220216      0.052033246       -1.3508482     0.0054347739        -5.242156      0.019888695
           -0.655           -0.131           -0.393       -18.076914       0.06942866       -2.9912403      0.002804389       -11.391351      0.010469337
           -0.393           -0.131           -0.393       -35.982983      0.078259811       -5.9910727     0.0012622424       -27.859259     0.0054069976
