           x [cm]           y [cm]           z [cm]       HxRe [A/m]       HxIm [A/m]       HyRe [A/m]       HyIm [A/m]       HzRe [A/m]       HzIm [A/m]
           -0.393           -0.917           -0.917        1.9895324      0.046285849       -2.5834563     0.0012472922       -2.7059727     0.0019990387
           -0.131           -0.917           -0.917        5.0325928      0.047210656       -1.6855299    0.00042016507       -1.7461724    0.00066064904
            0.131           -0.917           -0.917        5.0325708      0.047222629          1.68551   -0.00040823419        1.7461693   -0.00065328198
            0.393           -0.917           -0.917        1.9895279      0.046294261        2.5834444    -0.0012501274        2.7059686    -0.0019976315
            0.655           -0.917           -0.917      0.041298777      0.044642739        2.6612985    -0.0021180175         2.812433    -0.0033785626
            0.917           -0.917           -0.917      -0.84225106      0.042080067        2.1202617    -0.0030005176         2.270062    -0.0047513167
            1.179           -0.917           -0.917       -1.0456767      0.037647303        1.7990357    -0.0034831162        1.9421874    -0.0054994449
           -1.179           -0.655           -0.917       -1.6171143      0.036431924       -1.9571028     0.0012304977       -2.7403662     0.0046864785
           -0.917           -0.655           -0.917       -1.6014743      0.040658761       -2.4600735     0.0011343632       -3.3520679     0.0041910745
           -0.655           -0.655           -0.917      -0.70679551      0.043217655       -3.5723042     0.0008823463       -4.6028376     0.0031429003
           -0.393           -0.655           -0.917         2.255904      0.044875551       -4.0424314    0.00058318075       -4.8954196     0.0019487226
           -0.131           -0.655           -0.917        8.0416193      0.045828618       -3.3883917    0.00022169195       -3.7141361    0.00067387999
            0.131           -0.655           -0.917        8.0415783      0.045820221        3.3883841   -0.00021678318        3.7141459   -0.00068801793
            0.393           -0.655           -0.917        2.2558837      0.044896133        4.0424142   -0.00059296738        4.8954058    -0.0019530448
            0.655           -0.655           -0.917      -0.70680064      0.043233432        3.5723033   -0.00088282238        4.6028481    -0.0031394919
            0.917           -0.655           -0.917       -1.6014748      0.040658545        2.4600794    -0.0011308321        3.3520842    -0.0041761305
            1.179           -0.655           -0.917       -1.6170996      0.036425859        1.9571135    -0.0012254028        2.7403836    -0.0046700011
           -1.179           -0.393           -0.917        -2.267509      0.036260165       -1.4610677   -0.00047056927       -3.6168768     0.0039596688
           -0.917           -0.393           -0.917       -2.5879321      0.039972786       -1.9174263   -0.00032620213       -4.6262193     0.0036741178
           -0.655           -0.393           -0.917       -2.0974193      0.042355824       -3.0922799   -0.00014608915       -7.1315308     0.0029243436
           -0.393           -0.393           -0.917        1.3926148      0.043936081       -4.0923705   -1.2170058e-05        -9.037776     0.0019627144
           -0.131           -0.393           -0.917         11.85555      0.044677753       -4.3171716     5.485267e-05       -9.1255894    0.00080214546
            0.131           -0.393           -0.917        11.855702      0.044656839        4.3171444    2.8227332e-05        9.1255674   -0.00086882513
            0.393           -0.393           -0.917        1.3926387      0.043895897        4.0923271    1.2366936e-05        9.0378027    -0.0019886179
            0.655           -0.393           -0.917       -2.0974066      0.042386826        3.0922704    0.00012552521        7.1315513    -0.0029315611
            0.917           -0.393           -0.917       -2.5879354      0.039961368        1.9174114    0.00030975454         4.626235    -0.0036731281
            1.179           -0.393           -0.917       -2.2675219      0.036230899        1.4610538    0.00045055919        3.6168919    -0.0039632171
           -1.179           -0.131           -0.917       -2.6685205      0.036188245      -0.43421164    -0.0016979764       -4.1699009     0.0035603596
           -0.917           -0.131           -0.917       -3.2189269      0.039539013      -0.60288668    -0.0014464217       -5.4449787      0.003390162
           -0.655           -0.131           -0.917        -2.982671      0.041805066         -1.00517    -0.0010139645       -8.7662506     0.0028286378
           -0.393           -0.131           -0.917        1.1830497      0.043234836       -1.1484112   -0.00060667575       -11.424093     0.0019989535
           -0.131           -0.131           -0.917        14.764835      0.043855421      -0.88585591   -0.00023834548       -11.770989    0.00090431946
            0.131           -0.131           -0.917        14.764751      0.043849841       0.88583833    0.00030329797        11.770989   -0.00093825907
            0.393           -0.131           -0.917        1.1830335      0.043270312         1.148427    0.00064532732        11.424097    -0.0019909656
            0.655           -0.131           -0.917       -2.9826543      0.041784253        1.0051641     0.0010142222        8.7662582    -0.0028248949
            0.917           -0.131           -0.917       -3.2189398      0.039553884       0.60288775     0.0014483203         5.444984    -0.0034074117
            1.179           -0.131           -0.917       -2.6685145      0.036177892       0.43420577     0.0017000644        4.1699066    -0.0035769865
           -1.179            0.131           -0.917       -2.6432753      0.035878882       0.79234904    -0.0027443655       -4.1791172     0.0035851824
           -0.917            0.131           -0.917        -3.186187      0.039200898       0.98646367     -0.002428639       -5.4596806     0.0034229611
           -0.655            0.131           -0.917       -2.9401975      0.041405413        1.4096075    -0.0017992466       -8.8014965     0.0028729744
           -0.393            0.131           -0.917        1.2524719      0.042815786        1.4867679    -0.0011217222       -11.488238     0.0020292862
           -0.131            0.131           -0.917        14.936047      0.043226086        1.0591766   -0.00045443614       -11.859568    0.00093371538
            0.131            0.131           -0.917        14.936144      0.043291807       -1.0591279    0.00037927515        11.859664    -0.0009608884
            0.393            0.131           -0.917        1.2524824      0.042793632       -1.4867536      0.001124389        11.488239    -0.0020147106
            0.655            0.131           -0.917        -2.940217      0.041406579       -1.4096035      0.001816229        8.8014765    -0.0028486664
            0.917            0.131           -0.917       -3.1861563       0.03916584      -0.98646665      0.002437108        5.4596753    -0.0034048019
            1.179            0.131           -0.917       -2.6432762      0.035861213      -0.79234666     0.0027578548        4.1791067    -0.0035676649
           -1.179            0.393           -0.917       -2.1917067      0.035343777         1.808146    -0.0039138896       -3.6386695     0.0039784885
           -0.917            0.393           -0.917       -2.4868813      0.038897406        2.2932487    -0.0034908575       -4.6598034      0.003700431
           -0.655            0.393           -0.917       -1.9554071      0.041142479        3.5121369    -0.0026439661       -7.2066064     0.0029861494
           -0.393            0.393           -0.917        1.6250987      0.042567957        4.4955297    -0.0017572755       -9.1703749     0.0020530517
           -0.131            0.393           -0.917        12.336338      0.043015033        4.6125956   -0.00071632944       -9.3070431    0.00092648179
            0.131            0.393           -0.917        12.336291      0.043125305       -4.6125822    0.00067601481        9.3070383   -0.00098134158
            0.393            0.393           -0.917        1.6251149      0.042575609       -4.4955211     0.0017319981        9.1703644    -0.0020759027
            0.655            0.393           -0.917       -1.9553976      0.041145828        -3.512126     0.0026398709        7.2065945    -0.0029722196
            0.917            0.393           -0.917       -2.4868672      0.038887843       -2.2932241     0.0034708818        4.6597953    -0.0036946409
            1.179            0.393           -0.917       -2.1917195      0.035338629       -1.8081334     0.0038857078        3.6386597    -0.0039725583
           -1.179            0.655           -0.917       -1.4955621      0.034875371        2.2732327    -0.0053812349       -2.7632537     0.0046639754
           -0.917            0.655           -0.917       -1.4364506      0.038858075        2.8012056    -0.0047582593       -3.3846886     0.0041830372
           -0.655            0.655           -0.917      -0.46449256      0.041189719        3.9501135    -0.0035373941       -4.6627522     0.0031751408
           -0.393            0.655           -0.917        2.6425645      0.042649712        4.3903313    -0.0022121326       -4.9752688     0.0020234901
           -0.131            0.655           -0.917        8.6688004      0.043410208        3.6161728   -0.00083044881       -3.7934771    0.00079154433
            0.131            0.655           -0.917         8.668788      0.043305922       -3.6161911    0.00083411299        3.7934432   -0.00075125438
            0.393            0.655           -0.917        2.6425455      0.042611882       -4.3903093     0.0022099465        4.9752383    -0.0020165802
            0.655            0.655           -0.917      -0.46451247      0.041183773       -3.9501176     0.0035281638        4.6627479    -0.0031694029
            0.917            0.655           -0.917       -1.4364585       0.03882549       -2.8012137     0.0047480748        3.3846767     -0.004182836
            1.179            0.655           -0.917       -1.4955512      0.034857806       -2.2732387     0.0053741196        2.7632456    -0.0046715168
           -1.179            0.917           -0.917      -0.89684826      0.035423204        2.0613911    -0.0072979629       -1.9602661     0.0054875598
           -0.917            0.917           -0.917      -0.64395595       0.03948202        2.3954015    -0.0063166795       -2.2939563     0.0047501884
           -0.655            0.917           -0.917       0.31936926      0.041762069        2.9437017    -0.0045165448       -2.8495929     0.0033937856
           -0.393            0.917           -0.917        2.3839579      0.043185223        2.8196375    -0.0026974329       -2.7484968     0.0020220226
           -0.131            0.917           -0.917        5.5783777      0.043955352        1.8127835   -0.00089771487       -1.7808245    0.00069062313
            0.131            0.917           -0.917        5.5783577      0.043917924       -1.8127785    0.00090747501         1.780816   -0.00068204163
            0.393            0.917           -0.917        2.3839533      0.043175936       -2.8196361     0.0026945597        2.7484889    -0.0020221681
            0.655            0.917           -0.917       0.31936491      0.041759893       -2.9437065     0.0045144651        2.8495934    -0.0033950733
            0.917            0.917           -0.917      -0.64395899      0.039473042       -2.3954055     0.0063138627        2.2939525    -0.0047542173
            1.179            0.917           -0.917      -0.89684612      0.035418529        -2.061394     0.0072943228        1.9602635     -0.005495267
           -1.179            1.179           -0.917        -0.448394      0.037046608        1.7306345    -0.0091580246       -1.3203565     0.0061611356
           -0.917            1.179           -0.917      -0.11657676      0.040725622        1.9046862    -0.0078106611       -1.4673401     0.0051862402
           -0.655            1.179           -0.917       0.69434983      0.042746194         2.062072    -0.0054448247        -1.616842     0.0035288041
           -0.393            1.179           -0.917        1.9486203      0.044011626        1.7361106    -0.0031538666       -1.3796144     0.0019969938
           -0.131            1.179           -0.917        3.4427726      0.044699218       0.87084812    -0.0010134488      -0.70574892    0.00063167408
            0.131            1.179           -0.917        3.4427552      0.044714633      -0.87084198     0.0010219206       0.70575291   -0.00064019731
            0.393            1.179           -0.917        1.9486204      0.044016968       -1.7361145      0.003158967        1.3796158    -0.0019991503
            0.655            1.179           -0.917       0.69435489      0.042748444       -2.0620747     0.0054485379        1.6168427      -0.00353168
            0.917            1.179           -0.917      -0.11657847      0.040728755       -1.9046867     0.0078143543        1.4673394    -0.0051905061
            1.179            1.179           -0.917        -0.448394      0.037047673       -1.7306335     0.0091611799        1.3203555    -0.0061658658
           -1.179            1.441           -0.917      -0.15435988      0.039341021        1.3436947     -0.010703519      -0.86418694     0.0066334233
           -0.917            1.441           -0.917       0.16965444      0.042318143        1.4064531    -0.0090472205      -0.91377068     0.0054633087
           -0.655            1.441           -0.917       0.75735927      0.043938775        1.3751649    -0.0062168268      -0.90950418     0.0035754442
           -0.393            1.441           -0.917        1.4686105      0.044972043        1.0655099    -0.0035529914      -0.71419144     0.0019405907
           -0.131            1.441           -0.917        2.1865861      0.045556646       0.47076321    -0.0011476388       -0.3208625    0.00059258263
            0.131            1.441           -0.917        2.1865773      0.045562278      -0.47076029      0.001141049       0.32086444   -0.00059915869
            0.393            1.441           -0.917        1.4686065      0.044976164       -1.0655122     0.0035513169       0.71418881    -0.0019421226
            0.655            1.441           -0.917        0.7573598      0.043942042       -1.3751662     0.0062200362       0.90950429     -0.003578404
            0.917            1.441           -0.917       0.16965358      0.042318668       -1.4064549     0.0090503171       0.91376925    -0.0054666605
            1.179            1.441           -0.917      -0.15435791      0.039339814       -1.3436959       0.01070677       0.86418629    -0.0066362391
           -1.179            1.703           -0.917      -0.04435841       0.04106972        1.0076863     -0.011152709      -0.67310745     0.0067743263
           -0.917            1.703           -0.917       0.25248882       0.04343329        1.0187262    -0.0094365254      -0.69407684     0.0055167042
           -0.655            1.703           -0.917       0.72271311      0.044743951       0.93575287    -0.0065072551      -0.65901595     0.0035361494
           -0.393            1.703           -0.917        1.2360266      0.045599267       0.69062442    -0.0037492458      -0.49877495     0.0018715501
           -0.131            1.703           -0.917         1.718094      0.046102438       0.28736708    -0.0012328677      -0.21355474    0.00055676047
            0.131            1.703           -0.917        1.7180856      0.046099767      -0.28736699     0.0012162768       0.21355742   -0.00056462636
            0.393            1.703           -0.917        1.2360244      0.045603652      -0.69062245     0.0037463484       0.49877143    -0.0018755165
            0.655            1.703           -0.917       0.72271329      0.044747651      -0.93575293      0.006511848        0.6590153    -0.0035381638
            0.917            1.703           -0.917       0.25249186      0.043433685       -1.0187246     0.0094402209       0.69407547    -0.0055189584
            1.179            1.703           -0.917     -0.044354826      0.041069377       -1.0076838      0.011159324       0.67310685    -0.0067755273
           -1.179           -1.703           -0.655      -0.31871188      0.042047102       -1.1011058     0.0093144113       -0.6302855     0.0048182029
           -0.917           -1.703           -0.655     -0.033947587      0.046030961       -1.1393502     0.0079491241      -0.66566795     0.0039408365
           -0.655           -1.703           -0.655        0.4909825      0.048390973       -1.0888796     0.0055584339      -0.66037303     0.0025475903
           -0.393           -1.703           -0.655        1.1178718      0.049948223      -0.82854021     0.0032202515      -0.51701248     0.0013633587
           -0.131           -1.703           -0.655        1.7434628      0.050854165      -0.35751373     0.0010448706      -0.23112571    0.00039736103
            0.131           -1.703           -0.655        1.7434146      0.050830398       0.35750446    -0.0010789761       0.23112129   -0.00039832023
            0.393           -1.703           -0.655        1.1178666      0.049937215       0.82856798    -0.0032313284       0.51701128    -0.0013632239
            0.655           -1.703           -0.655       0.49099618      0.048387773        1.0888761    -0.0055597364        0.6603747    -0.0025516374
            0.917           -1.703           -0.655      -0.03394863      0.046033952        1.1393443    -0.0079496652       0.66567069    -0.0039413888
            1.179           -1.703           -0.655      -0.31871045      0.042045332        1.1010982    -0.0093101282       0.63028908    -0.0048166271
           -1.179           -1.441           -0.655      -0.48845375      0.040305041       -1.5266867     0.0075617819      -0.83488142     0.0046164631
           -0.917           -1.441           -0.655      -0.19104412      0.044638071       -1.6472917     0.0064479043      -0.91005623     0.0038312091
           -0.655           -1.441           -0.655       0.47128844      0.047167439       -1.6984855     0.0044949199      -0.95960057     0.0025412389
           -0.393           -1.441           -0.655        1.3780663      0.048814494        -1.368528     0.0026203147      -0.78729093     0.0014009946
           -0.131           -1.441           -0.655        2.3646717      0.049764451      -0.63474143    0.00085127732      -0.37530261    0.00042897675
            0.131           -1.441           -0.655        2.3646345      0.049768839       0.63472193   -0.00087716355       0.37529528   -0.00043110602
            0.393           -1.441           -0.655        1.3780599      0.048804879        1.3685355    -0.0026255166       0.78728849    -0.0013992316
            0.655           -1.441           -0.655        0.4713009      0.047158554         1.698487     -0.004496132       0.95960206    -0.0025441465
            0.917           -1.441           -0.655      -0.19104491      0.044640627        1.6472914    -0.0064469096       0.91005713    -0.0038335833
            1.179           -1.441           -0.655      -0.48845235      0.040298764        1.5266871    -0.0075557968       0.83488309    -0.0046192487
           -1.179           -1.179           -0.655      -0.94384784      0.038158633       -2.0586061     0.0050737802       -1.3523949     0.0040780464
           -0.917           -1.179           -0.655      -0.70516562      0.042654436       -2.3660975     0.0044059772       -1.5712385     0.0034829455
           -0.655           -1.179           -0.655       0.18370044      0.045313783       -2.7806959     0.0031571332       -1.8979039     0.0024288264
           -0.393           -1.179           -0.655        1.9061192      0.047037527       -2.4915423      0.001875289       -1.7453852     0.0014098812
           -0.131           -1.179           -0.655        4.2242494       0.04800399       -1.3705544    0.00061788387       -1.0081513    0.00045447637
            0.131           -1.179           -0.655        4.2242327      0.048030071        1.3705108   -0.00059691654        1.0081477   -0.00045058166
            0.393           -1.179           -0.655        1.9061148      0.047031373        2.4915233    -0.0018708452        1.7453835    -0.0014061313
            0.655           -1.179           -0.655       0.18370906      0.045301206        2.7806895    -0.0031632751         1.897904     -0.002431619
            0.917           -1.179           -0.655      -0.70516795      0.042663321        2.3660865    -0.0044124569        1.5712371    -0.0034871476
            1.179           -1.179           -0.655      -0.94384646      0.038149983        2.0585926    -0.0050793532        1.3523952    -0.0040829182
           -1.179           -0.917           -0.655       -1.6510469      0.036791377       -2.5543027     0.0025866011       -2.1267149     0.0033757007
           -0.917           -0.917           -0.655       -1.6512753      0.041048296       -3.1495013     0.0023574762       -2.6424003     0.0030056199
           -0.655           -0.917           -0.655      -0.78660768      0.043659084       -4.3800621     0.0018103987       -3.7685218     0.0022447831
           -0.393           -0.917           -0.655        2.1320143      0.045372326       -4.7001638     0.0011640975       -4.2110548      0.001384066
           -0.131           -0.917           -0.655        7.8648343      0.046324424       -3.6040649    0.00043633147         -3.47999    0.00048430456
            0.131           -0.917           -0.655        7.8647442      0.046372816        3.6040063   -0.00039888982        3.4799747   -0.00048376684
            0.393           -0.917           -0.655        2.1320045      0.045383088        4.7001367    -0.0011561138        4.2110286    -0.0013955662
            0.655           -0.917           -0.655      -0.78658539      0.043677706         4.380054    -0.0018162793        3.7685182    -0.0022521354
            0.917           -0.917           -0.655       -1.6512775      0.041064475        3.1494918    -0.0023666548         2.642396    -0.0030114185
            1.179           -0.917           -0.655       -1.6510345      0.036782909        2.5542967    -0.0025986624        2.1267128    -0.0033839622
           -1.179           -0.655           -0.655       -2.6089971      0.036597986         -2.92362    0.00036876943       -3.1498308     0.0025624305
           -0.917           -0.655           -0.655       -3.0766621      0.040153109       -3.8863537    0.00050007674       -4.1416249     0.0024296646
           -0.655           -0.655           -0.655       -2.6383634      0.042503525       -6.4340925     0.0005558483       -6.7407627     0.0019959323
           -0.393           -0.655           -0.655        1.7549052      0.044080742       -8.3877573    0.00053087482       -8.6789379     0.0013185223
           -0.131           -0.655           -0.655        13.554625      0.044984072        -8.489562    0.00032363774       -8.6757164    0.00053064508
            0.131           -0.655           -0.655        13.554436      0.044973727        8.4895515   -0.00027519584        8.6756878   -0.00055905158
            0.393           -0.655           -0.655        1.7548652      0.044108428        8.3877039   -0.00051034777        8.6788568    -0.0013775888
            0.655           -0.655           -0.655       -2.6383414       0.04255829        6.4340916   -0.00056383008        6.7407575    -0.0020231104
            0.917           -0.655           -0.655       -3.0766802      0.040155739        3.8863599   -0.00050144311        4.1416283    -0.0024448896
            1.179           -0.655           -0.655       -2.6089587      0.036580924        2.9236333    -0.0003704605        3.1498377    -0.0025808089
           -1.179           -0.393           -0.655       -3.7486436       0.03719455       -2.2567215    -0.0011066627       -4.3522487     0.0019360316
           -0.917           -0.393           -0.655       -5.0037327      0.039925307       -3.1491127    -0.0007995523       -6.0547667     0.0019821425
           -0.655           -0.393           -0.655       -6.1365352      0.041904408        -5.914073    -0.0003807114       -11.547119     0.0018321841
           -0.393           -0.393           -0.655       -2.5075812      0.043304998        -9.452776   -0.00010390468       -20.303999     0.0015237078
           -0.131           -0.393           -0.655        19.554947       0.04367473       -12.162653    8.9700668e-05       -29.859619     0.0010324036
            0.131           -0.393           -0.655        19.555351      0.043592222        12.162543   -2.6038513e-05        29.859653    -0.0010247779
            0.393           -0.393           -0.655       -2.5074821      0.043224234        9.4526587    4.5000896e-05        20.304066    -0.0014912091
            0.655           -0.393           -0.655       -6.1365075        0.0419604        5.9140553     0.0003462258         11.54711    -0.0018181689
            0.917           -0.393           -0.655       -5.0036993      0.039895751        3.1490591     0.0007511201         6.054791    -0.0019528507
            1.179           -0.393           -0.655       -3.7486439      0.037142821        2.2566805     0.0010483125        4.3522701    -0.0019108963
           -1.179           -0.131           -0.655       -4.4661264      0.037571628      -0.70416933     -0.001966109       -5.1245079     0.0015783211
           -0.917           -0.131           -0.655       -6.2546234      0.039713003       -1.0284581     -0.001654963       -7.3019619     0.0017202483
           -0.655           -0.131           -0.655       -8.3415728      0.041525356       -1.9158068    -0.0011651741       -14.597426     0.0017822952
           -0.393           -0.131           -0.655        -4.014204      0.042687364       -2.3834696   -0.00068749394       -26.031925     0.0016699763
           -0.131           -0.131           -0.655        25.483795      0.042741347       -2.0660467   -0.00021607589       -38.028633     0.0013429803
            0.131           -0.131           -0.655        25.483624      0.042785093        2.0660312    0.00044157152        38.028637    -0.0013572711
            0.393           -0.131           -0.655       -4.0142498      0.042724069        2.3834949    0.00084241596        26.031981    -0.0016863167
            0.655           -0.131           -0.655       -8.3415375      0.041471217        1.9157887     0.0011586489        14.597431    -0.0017889235
            0.917           -0.131           -0.655        -6.254652      0.039738707         1.028459     0.0016566857        7.3019719    -0.0017404781
            1.179           -0.131           -0.655       -4.4661317       0.03754802       0.70415461     0.0019478418        5.1245198    -0.0015909271
           -1.179            0.131           -0.655       -4.4390397      0.037240133        1.1718214    -0.0025940563        -5.138308     0.0015965661
           -0.917            0.131           -0.655        -6.221559      0.039386496        1.5496154    -0.0023447361       -7.3262148     0.0017720002
           -0.655            0.131           -0.655       -8.3098574      0.041123744        2.5142407    -0.0017963257       -14.670679     0.0018675737
           -0.393            0.131           -0.655       -3.9633756      0.042312007        2.9209962    -0.0012044958       -26.217815     0.0018558117
           -0.131            0.131           -0.655        25.762379      0.041928288        2.3735764   -0.00065258495       -38.362896     0.0016134565
            0.131            0.131           -0.655        25.762617      0.042082094       -2.3734484    0.00051055511        38.362881    -0.0015666855
            0.393            0.131           -0.655       -3.9633372      0.042223662       -2.9209726     0.0012438865        26.217789    -0.0018068482
            0.655            0.131           -0.655       -8.3098803      0.041137673       -2.5142064     0.0018403598        14.670663    -0.0018365744
            0.917            0.131           -0.655       -6.2214756      0.039314456       -1.5496079     0.0023640776        7.3261986    -0.0017413129
            1.179            0.131           -0.655       -4.4390235       0.03721898        -1.171806     0.0026253364        5.1382966    -0.0015780081
           -1.179            0.393           -0.655       -3.6639292      0.036333933         2.713191    -0.0034399191       -4.3838573     0.0019407735
           -0.917            0.393           -0.655       -4.8921523      0.038864847        3.6678472    -0.0031809099       -6.1083326     0.0020058569
           -0.655            0.393           -0.655       -5.9891272      0.040738042        6.5720878     -0.002601973       -11.698566     0.0019335453
           -0.393            0.393           -0.655       -2.2467146      0.041931044        10.203964    -0.0020542566       -20.689358     0.0018126754
           -0.131            0.393           -0.655        20.364058      0.041588202        12.877091     -0.001114005       -30.569174     0.0014113993
            0.131            0.393           -0.655        20.364017      0.042001121       -12.877136    0.00099462317        30.569221    -0.0014827077
            0.393            0.393           -0.655       -2.2466469       0.04193629       -10.203886      0.001989516        20.689308    -0.0017890892
            0.655            0.393           -0.655       -5.9890971      0.040720001       -6.5720673     0.0025895128        11.698544    -0.0019429891
            0.917            0.393           -0.655       -4.8921013      0.038847022       -3.6678162     0.0031414416         6.108326    -0.0020394896
            1.179            0.393           -0.655       -3.6639485      0.036319144       -2.7131805     0.0033876281        4.3838654    -0.0019565704
           -1.179            0.655           -0.655       -2.4677827      0.035056774        3.3375874    -0.0046685105       -3.1806407     0.0025743842
           -0.917            0.655           -0.655       -2.8799682       0.03838012        4.3554382    -0.0042849951       -4.1893692      0.002458836
           -0.655            0.655           -0.655       -2.3317342      0.040483948        7.0212412    -0.0034133967       -6.8469515     0.0020636145
           -0.393            0.655           -0.655        2.3246827      0.041760195        9.0085754    -0.0023358702       -8.8548717     0.0015168574
           -0.131            0.655           -0.655        14.668153      0.042370476        8.9950142    -0.0010664421       -8.8986015    0.00074419682
            0.131            0.655           -0.655        14.668056      0.042199593       -8.9950418     0.0010866821        8.8984413   -0.00062387885
            0.393            0.655           -0.655        2.3246202      0.041667696       -9.0085325     0.0023253059         8.854846    -0.0014694231
            0.655            0.655           -0.655       -2.3317692      0.040446963       -7.0212493     0.0034070085        6.8469443    -0.0020545498
            0.917            0.655           -0.655       -2.8800104      0.038303811       -4.3554478     0.0042735222        4.1893501    -0.0024359683
            1.179            0.655           -0.655       -2.4677753      0.035024595       -3.3375926     0.0046641878        3.1806347    -0.0025719451
           -1.179            0.917           -0.655       -1.4771355      0.034569446        2.8888807    -0.0065645087       -2.1493237     0.0033673798
           -0.917            0.917           -0.655       -1.4120992      0.038467322        3.5144472     -0.005831881       -2.6745224     0.0030095207
           -0.655            0.917           -0.655       -0.4300611      0.040772375        4.7910614    -0.0043613613       -3.8274527     0.0022676638
           -0.393            0.917           -0.655        2.6913581      0.042203732        5.0780063    -0.0027494868       -4.2917128      0.001454772
           -0.131            0.917           -0.655        8.7334414      0.042982195         3.843904   -0.00096747128       -3.5640602    0.00055612519
            0.131            0.917           -0.655        8.7333908      0.042879678       -3.8438942     0.0010095297        3.5640376   -0.00052228547
            0.393            0.917           -0.655         2.691339      0.042183734       -5.0779891      0.002744809        4.2917094    -0.0014362119
            0.655            0.917           -0.655      -0.43007192      0.040763836       -4.7910624     0.0043608658        3.8274496    -0.0022687868
            0.917            0.917           -0.655        -1.412111      0.038447943       -3.5144496     0.0058284556        2.6745188    -0.0030048415
            1.179            0.917           -0.655       -1.4771338      0.034563068       -2.8888803     0.0065578655        2.1493232    -0.0033702983
           -1.179            1.179           -0.655      -0.75472653      0.035199944        2.3183527    -0.0086209876       -1.3677101     0.0040658177
           -0.917            1.179           -0.655      -0.45237896       0.03922445        2.6378083    -0.0074923439       -1.5910757     0.0034782379
           -0.655            1.179           -0.655       0.53875303      0.041534558        3.0548744    -0.0053871507       -1.9268076     0.0024333461
           -0.393            1.179           -0.655         2.399157      0.042987168        2.7131157     -0.003213987       -1.7754576     0.0014262989
           -0.131            1.179           -0.655        4.8739467      0.043775529        1.4786104    -0.0010420905        -1.028555    0.00046569959
            0.131            1.179           -0.655        4.8739133      0.043776561       -1.4785995     0.0010557597        1.0285664   -0.00047906279
            0.393            1.179           -0.655        2.3991585      0.043002244       -2.7131131     0.0032213673        1.7754548    -0.0014218829
            0.655            1.179           -0.655       0.53876555      0.041537993       -3.0548739     0.0053940527        1.9268054    -0.0024354029
            0.917            1.179           -0.655      -0.45237899      0.039230991       -2.6378081     0.0074970955        1.5910757    -0.0034812547
            1.179            1.179           -0.655      -0.75472391      0.035203759       -2.3183472     0.0086251842        1.3677082    -0.0040682424
           -1.179            1.441           -0.655      -0.29802603      0.036649901        1.7205503     -0.010593467       -0.8444714     0.0046062623
           -0.917            1.441           -0.655      0.053981841       0.04041649        1.8418738    -0.0090871248      -0.92144072     0.0038226484
           -0.655            1.441           -0.655       0.79134429      0.042568237        1.8776859    -0.0063964915      -0.97339123     0.0025376184
           -0.393            1.441           -0.655        1.7802112      0.043948829        1.5018927    -0.0037390988      -0.79966474      0.001402657
           -0.131            1.441           -0.655        2.8450911      0.044748019        0.6916427    -0.0012214235      -0.38183272    0.00042696419
            0.131            1.441           -0.655        2.8450644      0.044736855      -0.69164735     0.0011998205       0.38183162   -0.00044062777
            0.393            1.441           -0.655        1.7802051       0.04395625       -1.5018935     0.0037280552       0.79965949    -0.0013981537
            0.655            1.441           -0.655        0.7913512      0.042572092        -1.877687     0.0063988175        0.9733904    -0.0025390005
            0.917            1.441           -0.655      0.053979442      0.040418543       -1.8418781     0.0090908436       0.92143893    -0.0038261097
            1.179            1.441           -0.655      -0.29802227      0.036648516       -1.7205499      0.010601022       0.84446901    -0.0046082414
           -1.179            1.703           -0.655      -0.13227329      0.037980467        1.2460144     -0.011749297      -0.63747215     0.0048109209
           -0.917            1.703           -0.655       0.20040986      0.041352484         1.280614     -0.010079658      -0.67383873     0.0039353282
           -0.655            1.703           -0.655        0.7857039      0.043318994        1.2119015    -0.0071013952      -0.66948771     0.0025460643
           -0.393            1.703           -0.655         1.472975        0.0446059       0.91587949    -0.0041787503      -0.52473533     0.0013659849
           -0.131            1.703           -0.655        2.1520987      0.045364384       0.39255476    -0.0014080497      -0.23487672    0.00041439009
            0.131            1.703           -0.655        2.1520634      0.045350779      -0.39257008     0.0013761327       0.23488033   -0.00042879337
            0.393            1.703           -0.655        1.4729707       0.04461205      -0.91587353     0.0041745175       0.52473074     -0.001368515
            0.655            1.703           -0.655       0.78571105      0.043325361       -1.2119006      0.007109514       0.66948742    -0.0025456457
            0.917            1.703           -0.655       0.20041215      0.041353822       -1.2806121      0.010085088       0.67383683    -0.0039365678
            1.179            1.703           -0.655      -0.13226925      0.037980434       -1.2460089       0.01176079       0.63747019    -0.0048110792
           -1.179           -1.703           -0.393      -0.42819032      0.040275473       -1.2976186     0.0095581533      -0.44804528     0.0028341974
           -0.917           -1.703           -0.393      -0.13253692      0.044785485       -1.3624856     0.0082559464      -0.48006186     0.0023255227
           -0.655           -1.703           -0.393       0.47532481      0.047525778       -1.3383071     0.0058748219        -0.488929     0.0015131393
           -0.393           -1.703           -0.393          1.25725      0.049317367       -1.0407456     0.0034831073      -0.39058226    0.00081772258
           -0.131           -1.703           -0.393        2.0764058       0.05038048      -0.46242708     0.0011417319      -0.17942622    0.00023434064
            0.131           -1.703           -0.393        2.0764291      0.050354429       0.46243837    -0.0011480635       0.17939466   -0.00023995808
